Year,County,Gender,Race,Offense_category,Arrest_rate,Total_Arrests,Population,Poverty_Rate,Age
2018,San Mateo,Female,Black,Drug,0.0,0.0,695,0.24,Juvenile
2018,Santa Barba,Female,Black,Drug,0.0,0.0,293,0.18,Juvenile
2018,Santa Clara,Female,Black,Drug,101.88,2.0,1963,0.16,Juvenile
2018,Santa Cruz,Female,Black,Drug,0.0,0.0,98,0.1,Juvenile
2018,Shasta,Female,Black,Drug,0.0,0.0,99,0.46,Juvenile
2018,Sierra,Female,Black,Drug,,0.0,0,0.0,Juvenile
2018,Siskiyou,Female,Black,Drug,5263.16,1.0,19,0.03,Juvenile
2018,Solano,Female,Black,Drug,0.0,0.0,3105,0.21,Juvenile
2018,Sonoma,Female,Black,Drug,0.0,0.0,297,0.19,Juvenile
2018,Stanislaus,Female,Black,Drug,0.0,0.0,856,0.09,Juvenile
2018,Sutter,Female,Black,Drug,0.0,0.0,100,0.0,Juvenile
2018,Tehama,Female,Black,Drug,0.0,0.0,31,0.0,Juvenile
2018,Trinity,Female,Black,Drug,,0.0,0,0.0,Juvenile
2018,Tulare,Female,Black,Drug,0.0,0.0,302,0.36,Juvenile
2018,Tuolumne,Female,Black,Drug,0.0,0.0,9,0.0,Juvenile
2018,Ventura,Female,Black,Drug,0.0,0.0,559,0.17,Juvenile
2018,Yolo,Female,Black,Drug,0.0,0.0,271,0.24,Juvenile
2018,Yuba,Female,Black,Drug,0.0,0.0,135,0.28,Juvenile
2018,Alameda,Female,Hispanic,Drug,4.04,1.0,24748,0.13,Juvenile
2018,Alpine,Female,Hispanic,Drug,0.0,0.0,8,0.38,Juvenile
2018,Amador,Female,Hispanic,Drug,0.0,0.0,230,0.1,Juvenile
2018,Butte,Female,Hispanic,Drug,0.0,0.0,2511,0.22,Juvenile
2018,Calaveras,Female,Hispanic,Drug,0.0,0.0,275,0.33,Juvenile
2018,Colusa,Female,Hispanic,Drug,0.0,0.0,933,0.17,Juvenile
2018,Contra Cost,Female,Hispanic,Drug,4.97,1.0,20119,0.15,Juvenile
2018,Del Norte,Female,Hispanic,Drug,0.0,0.0,281,0.25,Juvenile
2018,El Dorado,Female,Hispanic,Drug,0.0,0.0,1982,0.12,Juvenile
2018,Fresno,Female,Hispanic,Drug,2.62,1.0,38194,0.26,Juvenile
2018,Glenn,Female,Hispanic,Drug,0.0,0.0,821,0.25,Juvenile
2018,Humboldt,Female,Hispanic,Drug,94.7,1.0,1056,0.18,Juvenile
2018,Imperial,Female,Hispanic,Drug,0.0,0.0,9824,0.24,Juvenile
2018,Inyo,Female,Hispanic,Drug,0.0,0.0,303,0.04,Juvenile
2018,Kern,Female,Hispanic,Drug,0.0,0.0,34542,0.24,Juvenile
2018,Kings,Female,Hispanic,Drug,15.33,1.0,6523,0.24,Juvenile
2018,Lake,Female,Hispanic,Drug,112.36,1.0,890,0.28,Juvenile
2018,Lassen,Female,Hispanic,Drug,0.0,0.0,160,0.15,Juvenile
2018,Los Angeles,Female,Hispanic,Drug,4.8,15.0,312427,0.21,Juvenile
2018,Madera,Female,Hispanic,Drug,0.0,0.0,6753,0.24,Juvenile
2018,Marin,Female,Hispanic,Drug,0.0,0.0,2927,0.21,Juvenile
2018,Mariposa,Female,Hispanic,Drug,0.0,0.0,100,0.31,Juvenile
2018,Mendocino,Female,Hispanic,Drug,61.77,1.0,1619,0.24,Juvenile
2018,Merced,Female,Hispanic,Drug,0.0,0.0,12298,0.25,Juvenile
2018,Modoc,Female,Hispanic,Drug,0.0,0.0,102,0.25,Juvenile
2018,Mono,Female,Hispanic,Drug,0.0,0.0,322,0.17,Juvenile
2018,Monterey,Female,Hispanic,Drug,0.0,0.0,18227,0.19,Juvenile
2018,Napa,Female,Hispanic,Drug,29.2,1.0,3425,0.11,Juvenile
2018,Nevada,Female,Hispanic,Drug,0.0,0.0,605,0.26,Juvenile
2018,Orange,Female,Hispanic,Drug,6.54,5.0,76432,0.18,Juvenile
2018,Placer,Female,Hispanic,Drug,0.0,0.0,3641,0.16,Juvenile
2018,Plumas,Female,Hispanic,Drug,0.0,0.0,103,0.0,Juvenile
2018,Riverside,Female,Hispanic,Drug,0.0,0.0,82615,0.19,Juvenile
2018,Sacramento,Female,Hispanic,Drug,0.0,0.0,25298,0.18,Juvenile
2018,San Benito,Female,Hispanic,Drug,0.0,0.0,2388,0.12,Juvenile
2018,San Bernard,Female,Hispanic,Drug,2.51,2.0,79733,0.2,Juvenile
2018,San Diego,Female,Hispanic,Drug,1.32,1.0,75877,0.18,Juvenile
2018,San Francis,Female,Hispanic,Drug,13.95,0.76,5460,0.14,Juvenile
2018,San Joaquin,Female,Hispanic,Drug,0.0,0.0,23079,0.19,Juvenile
2018,San Luis Ob,Female,Hispanic,Drug,0.0,0.0,4292,0.11,Juvenile
2018,San Mateo,Female,Hispanic,Drug,0.0,0.0,12257,0.15,Juvenile
2018,Santa Barba,Female,Hispanic,Drug,0.0,0.0,13760,0.18,Juvenile
2018,Santa Clara,Female,Hispanic,Drug,11.06,4.0,36168,0.14,Juvenile
2018,Santa Cruz,Female,Hispanic,Drug,0.0,0.0,6826,0.19,Juvenile
2018,Shasta,Female,Hispanic,Drug,0.0,0.0,1220,0.29,Juvenile
2018,Sierra,Female,Hispanic,Drug,0.0,0.0,17,0.0,Juvenile
2018,Siskiyou,Female,Hispanic,Drug,0.0,0.0,353,0.31,Juvenile
2018,Solano,Female,Hispanic,Drug,0.0,0.0,8129,0.15,Juvenile
2018,Sonoma,Female,Hispanic,Drug,0.0,0.0,9465,0.18,Juvenile
2018,Stanislaus,Female,Hispanic,Drug,5.41,1.0,18481,0.19,Juvenile
2018,Sutter,Female,Hispanic,Drug,0.0,0.0,2322,0.14,Juvenile
2018,Tehama,Female,Hispanic,Drug,0.0,0.0,1220,0.22,Juvenile
2018,Trinity,Female,Hispanic,Drug,0.0,0.0,70,0.0,Juvenile
2018,Tulare,Female,Hispanic,Drug,4.22,1.0,23669,0.25,Juvenile
2018,Tuolumne,Female,Hispanic,Drug,0.0,0.0,329,0.0,Juvenile
2018,Ventura,Female,Hispanic,Drug,8.23,2.0,24298,0.15,Juvenile
2018,Yolo,Female,Hispanic,Drug,19.19,1.0,5210,0.15,Juvenile
2018,Yuba,Female,Hispanic,Drug,0.0,0.0,1629,0.26,Juvenile
2018,Alameda,Female,White,Drug,0.0,0.0,17504,0.04,Juvenile
2018,Alpine,Female,White,Drug,0.0,0.0,35,0.0,Juvenile
2018,Amador,Female,White,Drug,0.0,0.0,906,0.08,Juvenile
2018,Butte,Female,White,Drug,0.0,0.0,6552,0.14,Juvenile
2018,Calaveras,Female,White,Drug,0.0,0.0,1328,0.1,Juvenile
2018,Colusa,Female,White,Drug,0.0,0.0,307,0.16,Juvenile
2018,Contra Cost,Female,White,Drug,0.0,0.0,20457,0.04,Juvenile
2018,Del Norte,Female,White,Drug,149.03,1.0,671,0.21,Juvenile
2018,El Dorado,Female,White,Drug,0.0,0.0,6429,0.09,Juvenile
2018,Fresno,Female,White,Drug,0.0,0.0,11946,0.13,Juvenile
2018,Glenn,Female,White,Drug,0.0,0.0,714,0.07,Juvenile
2018,Humboldt,Female,White,Drug,25.08,1.0,3987,0.16,Juvenile
2018,Imperial,Female,White,Drug,0.0,0.0,880,0.11,Juvenile
2018,Inyo,Female,White,Drug,0.0,0.0,360,0.12,Juvenile
2018,Kern,Female,White,Drug,0.0,0.0,14264,0.13,Juvenile
2018,Kings,Female,White,Drug,0.0,0.0,2580,0.2,Juvenile
2018,Lake,Female,White,Drug,0.0,0.0,1641,0.14,Juvenile
2018,Lassen,Female,White,Drug,291.12,2.0,687,0.13,Juvenile
2018,Los Angeles,Female,White,Drug,3.51,3.0,85550,0.08,Juvenile
2018,Madera,Female,White,Drug,0.0,0.0,2073,0.11,Juvenile
2018,Marin,Female,White,Drug,0.0,0.0,8364,0.02,Juvenile
2018,Mariposa,Female,White,Drug,0.0,0.0,459,0.08,Juvenile
2018,Mendocino,Female,White,Drug,0.0,0.0,1967,0.15,Juvenile
2018,Merced,Female,White,Drug,0.0,0.0,3623,0.15,Juvenile
2018,Modoc,Female,White,Drug,0.0,0.0,286,0.23,Juvenile
2018,Mono,Female,White,Drug,0.0,0.0,285,0.05,Juvenile
2018,Monterey,Female,White,Drug,0.0,0.0,4376,0.07,Juvenile
2018,Napa,Female,White,Drug,0.0,0.0,2520,0.06,Juvenile
2018,Nevada,Female,White,Drug,0.0,0.0,2830,0.09,Juvenile
2018,Orange,Female,White,Drug,1.97,1.0,50770,0.07,Juvenile
2018,Placer,Female,White,Drug,24.64,3.0,12173,0.06,Juvenile
2018,Plumas,Female,White,Drug,0.0,0.0,539,0.04,Juvenile
2018,Riverside,Female,White,Drug,0.0,0.0,34687,0.1,Juvenile
2018,Sacramento,Female,White,Drug,0.0,0.0,28138,0.11,Juvenile
2018,San Benito,Female,White,Drug,0.0,0.0,794,0.07,Juvenile
2018,San Bernard,Female,White,Drug,3.67,1.0,27258,0.12,Juvenile
2018,San Diego,Female,White,Drug,3.43,2.0,58313,0.09,Juvenile
2018,San Francis,Female,White,Drug,0.0,0.0,7373,0.04,Juvenile
2018,San Joaquin,Female,White,Drug,9.76,1.0,10241,0.07,Juvenile
2018,San Luis Ob,Female,White,Drug,0.0,0.0,6841,0.09,Juvenile
2018,San Mateo,Female,White,Drug,0.0,0.0,11697,0.04,Juvenile
2018,Santa Barba,Female,White,Drug,14.62,1.0,6839,0.1,Juvenile
2018,Santa Clara,Female,White,Drug,4.22,1.0,23676,0.04,Juvenile
2018,Santa Cruz,Female,White,Drug,0.0,0.0,5521,0.08,Juvenile
2018,Shasta,Female,White,Drug,0.0,0.0,6201,0.12,Juvenile
2018,Sierra,Female,White,Drug,0.0,0.0,81,0.17,Juvenile
2018,Siskiyou,Female,White,Drug,0.0,0.0,1240,0.1,Juvenile
2018,Solano,Female,White,Drug,15.87,1.0,6303,0.08,Juvenile
2018,Sonoma,Female,White,Drug,0.0,0.0,10647,0.05,Juvenile
2018,Stanislaus,Female,White,Drug,0.0,0.0,10298,0.12,Juvenile
2018,Sutter,Female,White,Drug,0.0,0.0,2205,0.05,Juvenile
2018,Tehama,Female,White,Drug,0.0,0.0,1956,0.2,Juvenile
2018,Trinity,Female,White,Drug,0.0,0.0,349,0.05,Juvenile
2018,Tulare,Female,White,Drug,0.0,0.0,6307,0.1,Juvenile
2018,Tuolumne,Female,White,Drug,0.0,0.0,1430,0.08,Juvenile
2018,Ventura,Female,White,Drug,0.0,0.0,15246,0.06,Juvenile
2018,Yolo,Female,White,Drug,0.0,0.0,4488,0.07,Juvenile
2018,Yuba,Female,White,Drug,0.0,0.0,1944,0.12,Juvenile
2018,Alameda,Female,Asianother,Misdemeanor,78.26,20.0,25557,0.07,Juvenile
2018,Alpine,Female,Asianother,Misdemeanor,0.0,0.0,22,0.0,Juvenile
2018,Amador,Female,Asianother,Misdemeanor,0.0,0.0,99,0.0,Juvenile
2018,Butte,Female,Asianother,Misdemeanor,291.33,4.0,1373,0.1,Juvenile
2018,Calaveras,Female,Asianother,Misdemeanor,1851.85,2.0,108,0.0,Juvenile
2018,Colusa,Female,Asianother,Misdemeanor,0.0,0.0,55,0.0,Juvenile
2018,Contra Cost,Female,Asianother,Misdemeanor,39.99,5.0,12504,0.03,Juvenile
2018,Del Norte,Female,Asianother,Misdemeanor,1845.02,5.0,271,0.5,Juvenile
2018,El Dorado,Female,Asianother,Misdemeanor,109.17,1.0,916,0.0,Juvenile
2018,Fresno,Female,Asianother,Misdemeanor,225.31,17.0,7545,0.21,Juvenile
2018,Glenn,Female,Asianother,Misdemeanor,0.0,0.0,110,0.0,Juvenile
2018,Humboldt,Female,Asianother,Misdemeanor,417.01,5.0,1199,0.29,Juvenile
2018,Imperial,Female,Asianother,Misdemeanor,2017.29,7.0,347,0.12,Juvenile
2018,Inyo,Female,Asianother,Misdemeanor,7042.25,10.0,142,0.0,Juvenile
2018,Kern,Female,Asianother,Misdemeanor,461.1,16.0,3470,0.15,Juvenile
2018,Kings,Female,Asianother,Misdemeanor,801.07,6.0,749,0.07,Juvenile
2018,Lake,Female,Asianother,Misdemeanor,911.85,3.0,329,0.48,Juvenile
2018,Lassen,Female,Asianother,Misdemeanor,1030.93,1.0,97,0.0,Juvenile
2018,Los Angeles,Female,Asianother,Misdemeanor,79.7,51.0,63989,0.1,Juvenile
2018,Madera,Female,Asianother,Misdemeanor,900.9,4.0,444,0.0,Juvenile
2018,Marin,Female,Asianother,Misdemeanor,429.98,7.0,1628,0.0,Juvenile
2018,Mariposa,Female,Asianother,Misdemeanor,0.0,0.0,56,0.0,Juvenile
2018,Mendocino,Female,Asianother,Misdemeanor,1200.0,6.0,500,0.06,Juvenile
2018,Merced,Female,Asianother,Misdemeanor,247.68,4.0,1615,0.2,Juvenile
2018,Modoc,Female,Asianother,Misdemeanor,6060.61,2.0,33,0.0,Juvenile
2018,Mono,Female,Asianother,Misdemeanor,0.0,0.0,30,0.0,Juvenile
2018,Monterey,Female,Asianother,Misdemeanor,0.0,0.0,1821,0.05,Juvenile
2018,Napa,Female,Asianother,Misdemeanor,0.0,0.0,798,0.0,Juvenile
2018,Nevada,Female,Asianother,Misdemeanor,784.31,2.0,255,0.0,Juvenile
2018,Orange,Female,Asianother,Misdemeanor,68.97,23.0,33349,0.12,Juvenile
2018,Placer,Female,Asianother,Misdemeanor,39.9,1.0,2506,0.02,Juvenile
2018,Plumas,Female,Asianother,Misdemeanor,1351.35,1.0,74,0.0,Juvenile
2018,Riverside,Female,Asianother,Misdemeanor,97.78,12.0,12273,0.11,Juvenile
2018,Sacramento,Female,Asianother,Misdemeanor,59.18,11.0,18586,0.15,Juvenile
2018,San Benito,Female,Asianother,Misdemeanor,1273.89,2.0,157,0.0,Juvenile
2018,San Bernard,Female,Asianother,Misdemeanor,179.55,19.0,10582,0.15,Juvenile
2018,San Diego,Female,Asianother,Misdemeanor,175.08,47.0,26845,0.08,Juvenile
2018,San Francis,Female,Asianother,Misdemeanor,77.95,7.7,9881,0.11,Juvenile
2018,San Joaquin,Female,Asianother,Misdemeanor,164.03,14.0,8535,0.15,Juvenile
2018,San Luis Ob,Female,Asianother,Misdemeanor,114.55,1.0,873,0.17,Juvenile
2018,San Mateo,Female,Asianother,Misdemeanor,195.82,21.0,10724,0.04,Juvenile
2018,Santa Barba,Female,Asianother,Misdemeanor,376.18,6.0,1595,0.1,Juvenile
2018,Santa Clara,Female,Asianother,Misdemeanor,99.32,37.0,37253,0.07,Juvenile
2018,Santa Cruz,Female,Asianother,Misdemeanor,853.89,9.0,1054,0.04,Juvenile
2018,Shasta,Female,Asianother,Misdemeanor,387.22,4.0,1033,0.31,Juvenile
2018,Sierra,Female,Asianother,Misdemeanor,0.0,0.0,6,0.0,Juvenile
2018,Siskiyou,Female,Asianother,Misdemeanor,2230.48,6.0,269,0.0,Juvenile
2018,Solano,Female,Asianother,Misdemeanor,224.9,11.0,4891,0.09,Juvenile
2018,Sonoma,Female,Asianother,Misdemeanor,650.26,14.0,2153,0.02,Juvenile
2018,Stanislaus,Female,Asianother,Misdemeanor,109.97,3.0,2728,0.2,Juvenile
2018,Sutter,Female,Asianother,Misdemeanor,266.43,3.0,1126,0.12,Juvenile
2018,Tehama,Female,Asianother,Misdemeanor,1321.59,3.0,227,0.0,Juvenile
2018,Trinity,Female,Asianother,Misdemeanor,0.0,0.0,55,0.0,Juvenile
2018,Tulare,Female,Asianother,Misdemeanor,582.15,9.0,1546,0.15,Juvenile
2018,Tuolumne,Female,Asianother,Misdemeanor,0.0,0.0,142,0.0,Juvenile
2018,Ventura,Female,Asianother,Misdemeanor,156.53,7.0,4472,0.05,Juvenile
2018,Yolo,Female,Asianother,Misdemeanor,46.9,1.0,2132,0.14,Juvenile
2018,Yuba,Female,Asianother,Misdemeanor,0.0,0.0,756,0.22,Juvenile
2018,Alameda,Female,Black,Misdemeanor,1400.0,126.0,9000,0.22,Juvenile
2018,Alpine,Female,Black,Misdemeanor,,0.0,0,0.0,Juvenile
2018,Amador,Female,Black,Misdemeanor,0.0,0.0,3,0.0,Juvenile
2018,Butte,Female,Black,Misdemeanor,6145.25,11.0,179,0.02,Juvenile
2018,Calaveras,Female,Black,Misdemeanor,0.0,0.0,10,0.0,Juvenile
2018,Colusa,Female,Black,Misdemeanor,0.0,0.0,5,0.0,Juvenile
2018,Contra Cost,Female,Black,Misdemeanor,1750.83,95.0,5426,0.22,Juvenile
2018,Del Norte,Female,Black,Misdemeanor,0.0,0.0,5,0.0,Juvenile
2018,El Dorado,Female,Black,Misdemeanor,11538.46,6.0,52,0.22,Juvenile
2018,Fresno,Female,Black,Misdemeanor,3632.55,104.0,2863,0.29,Juvenile
2018,Glenn,Female,Black,Misdemeanor,0.0,0.0,13,0.0,Juvenile
2018,Humboldt,Female,Black,Misdemeanor,0.0,0.0,63,0.0,Juvenile
2018,Imperial,Female,Black,Misdemeanor,961.54,1.0,104,0.3,Juvenile
2018,Inyo,Female,Black,Misdemeanor,0.0,0.0,3,0.0,Juvenile
2018,Kern,Female,Black,Misdemeanor,1496.17,43.0,2874,0.3,Juvenile
2018,Kings,Female,Black,Misdemeanor,2961.28,13.0,439,0.16,Juvenile
2018,Lake,Female,Black,Misdemeanor,2941.18,1.0,34,0.32,Juvenile
2018,Lassen,Female,Black,Misdemeanor,13333.33,2.0,15,0.0,Juvenile
2018,Los Angeles,Female,Black,Misdemeanor,919.18,353.0,38404,0.22,Juvenile
2018,Madera,Female,Black,Misdemeanor,4864.86,9.0,185,0.5,Juvenile
2018,Marin,Female,Black,Misdemeanor,1086.96,3.0,276,0.2,Juvenile
2018,Mariposa,Female,Black,Misdemeanor,0.0,0.0,3,0.5,Juvenile
2018,Mendocino,Female,Black,Misdemeanor,42105.26,8.0,19,0.5,Juvenile
2018,Merced,Female,Black,Misdemeanor,2636.2,15.0,569,0.31,Juvenile
2018,Modoc,Female,Black,Misdemeanor,,0.0,0,0.0,Juvenile
2018,Mono,Female,Black,Misdemeanor,0.0,0.0,2,0.0,Juvenile
2018,Monterey,Female,Black,Misdemeanor,3133.9,11.0,351,0.15,Juvenile
2018,Napa,Female,Black,Misdemeanor,2127.66,2.0,94,0.23,Juvenile
2018,Nevada,Female,Black,Misdemeanor,33333.33,5.0,15,0.0,Juvenile
2018,Orange,Female,Black,Misdemeanor,1126.76,24.0,2130,0.14,Juvenile
2018,Placer,Female,Black,Misdemeanor,3349.28,7.0,209,0.06,Juvenile
2018,Plumas,Female,Black,Misdemeanor,16666.67,1.0,6,0.0,Juvenile
2018,Riverside,Female,Black,Misdemeanor,542.15,42.0,7747,0.21,Juvenile
2018,Sacramento,Female,Black,Misdemeanor,1113.19,95.0,8534,0.19,Juvenile
2018,San Benito,Female,Black,Misdemeanor,0.0,0.0,22,0.0,Juvenile
2018,San Bernard,Female,Black,Misdemeanor,1100.85,118.0,10719,0.25,Juvenile
2018,San Diego,Female,Black,Misdemeanor,1057.42,86.0,8133,0.17,Juvenile
2018,San Francis,Female,Black,Misdemeanor,3736.63,61.62,1649,0.32,Juvenile
2018,San Joaquin,Female,Black,Misdemeanor,2814.04,97.0,3447,0.23,Juvenile
2018,San Luis Ob,Female,Black,Misdemeanor,1000.0,1.0,100,0.13,Juvenile
2018,San Mateo,Female,Black,Misdemeanor,1438.85,10.0,695,0.24,Juvenile
2018,Santa Barba,Female,Black,Misdemeanor,5802.05,17.0,293,0.18,Juvenile
2018,Santa Clara,Female,Black,Misdemeanor,1935.81,38.0,1963,0.16,Juvenile
2018,Santa Cruz,Female,Black,Misdemeanor,6122.45,6.0,98,0.1,Juvenile
2018,Shasta,Female,Black,Misdemeanor,3030.3,3.0,99,0.46,Juvenile
2018,Sierra,Female,Black,Misdemeanor,,0.0,0,0.0,Juvenile
2018,Siskiyou,Female,Black,Misdemeanor,0.0,0.0,19,0.03,Juvenile
2018,Solano,Female,Black,Misdemeanor,2512.08,78.0,3105,0.21,Juvenile
2018,Sonoma,Female,Black,Misdemeanor,3367.0,10.0,297,0.19,Juvenile
2018,Stanislaus,Female,Black,Misdemeanor,2570.09,22.0,856,0.09,Juvenile
2018,Sutter,Female,Black,Misdemeanor,5000.0,5.0,100,0.0,Juvenile
2018,Tehama,Female,Black,Misdemeanor,6451.61,2.0,31,0.0,Juvenile
2018,Trinity,Female,Black,Misdemeanor,,0.0,0,0.0,Juvenile
2018,Tulare,Female,Black,Misdemeanor,2317.88,7.0,302,0.36,Juvenile
2018,Tuolumne,Female,Black,Misdemeanor,0.0,0.0,9,0.0,Juvenile
2018,Ventura,Female,Black,Misdemeanor,5903.4,33.0,559,0.17,Juvenile
2018,Yolo,Female,Black,Misdemeanor,1845.02,5.0,271,0.24,Juvenile
2018,Yuba,Female,Black,Misdemeanor,2962.96,4.0,135,0.28,Juvenile
2018,Alameda,Female,Hispanic,Misdemeanor,153.55,38.0,24748,0.13,Juvenile
2018,Alpine,Female,Hispanic,Misdemeanor,12500.0,1.0,8,0.38,Juvenile
2018,Amador,Female,Hispanic,Misdemeanor,434.78,1.0,230,0.1,Juvenile
2018,Butte,Female,Hispanic,Misdemeanor,637.2,16.0,2511,0.22,Juvenile
2018,Calaveras,Female,Hispanic,Misdemeanor,1090.91,3.0,275,0.33,Juvenile
2018,Colusa,Female,Hispanic,Misdemeanor,107.18,1.0,933,0.17,Juvenile
2018,Contra Cost,Female,Hispanic,Misdemeanor,188.88,38.0,20119,0.15,Juvenile
2018,Del Norte,Female,Hispanic,Misdemeanor,0.0,0.0,281,0.25,Juvenile
2018,El Dorado,Female,Hispanic,Misdemeanor,756.81,15.0,1982,0.12,Juvenile
2018,Fresno,Female,Hispanic,Misdemeanor,549.82,210.0,38194,0.26,Juvenile
2018,Glenn,Female,Hispanic,Misdemeanor,974.42,8.0,821,0.25,Juvenile
2018,Humboldt,Female,Hispanic,Misdemeanor,94.7,1.0,1056,0.18,Juvenile
2018,Imperial,Female,Hispanic,Misdemeanor,356.27,35.0,9824,0.24,Juvenile
2018,Inyo,Female,Hispanic,Misdemeanor,1320.13,4.0,303,0.04,Juvenile
2018,Kern,Female,Hispanic,Misdemeanor,292.4,101.0,34542,0.24,Juvenile
2018,Kings,Female,Hispanic,Misdemeanor,1257.09,82.0,6523,0.24,Juvenile
2018,Lake,Female,Hispanic,Misdemeanor,224.72,2.0,890,0.28,Juvenile
2018,Lassen,Female,Hispanic,Misdemeanor,2500.0,4.0,160,0.15,Juvenile
2018,Los Angeles,Female,Hispanic,Misdemeanor,223.09,697.0,312427,0.21,Juvenile
2018,Madera,Female,Hispanic,Misdemeanor,740.41,50.0,6753,0.24,Juvenile
2018,Marin,Female,Hispanic,Misdemeanor,1503.25,44.0,2927,0.21,Juvenile
2018,Mariposa,Female,Hispanic,Misdemeanor,0.0,0.0,100,0.31,Juvenile
2018,Mendocino,Female,Hispanic,Misdemeanor,926.5,15.0,1619,0.24,Juvenile
2018,Merced,Female,Hispanic,Misdemeanor,496.02,61.0,12298,0.25,Juvenile
2018,Modoc,Female,Hispanic,Misdemeanor,2941.18,3.0,102,0.25,Juvenile
2018,Mono,Female,Hispanic,Misdemeanor,310.56,1.0,322,0.17,Juvenile
2018,Monterey,Female,Hispanic,Misdemeanor,630.93,115.0,18227,0.19,Juvenile
2018,Napa,Female,Hispanic,Misdemeanor,291.97,10.0,3425,0.11,Juvenile
2018,Nevada,Female,Hispanic,Misdemeanor,1322.31,8.0,605,0.26,Juvenile
2018,Orange,Female,Hispanic,Misdemeanor,307.46,235.0,76432,0.18,Juvenile
2018,Placer,Female,Hispanic,Misdemeanor,521.83,19.0,3641,0.16,Juvenile
2018,Plumas,Female,Hispanic,Misdemeanor,0.0,0.0,103,0.0,Juvenile
2018,Riverside,Female,Hispanic,Misdemeanor,179.14,148.0,82615,0.19,Juvenile
2018,Sacramento,Female,Hispanic,Misdemeanor,154.16,39.0,25298,0.18,Juvenile
2018,San Benito,Female,Hispanic,Misdemeanor,376.88,9.0,2388,0.12,Juvenile
2018,San Bernard,Female,Hispanic,Misdemeanor,235.79,188.0,79733,0.2,Juvenile
2018,San Diego,Female,Hispanic,Misdemeanor,415.15,315.0,75877,0.18,Juvenile
2018,San Francis,Female,Hispanic,Misdemeanor,564.26,30.81,5460,0.14,Juvenile
2018,San Joaquin,Female,Hispanic,Misdemeanor,246.98,57.0,23079,0.19,Juvenile
2018,San Luis Ob,Female,Hispanic,Misdemeanor,302.89,13.0,4292,0.11,Juvenile
2018,San Mateo,Female,Hispanic,Misdemeanor,587.42,72.0,12257,0.15,Juvenile
2018,Santa Barba,Female,Hispanic,Misdemeanor,1337.21,184.0,13760,0.18,Juvenile
2018,Santa Clara,Female,Hispanic,Misdemeanor,622.1,225.0,36168,0.14,Juvenile
2018,Santa Cruz,Female,Hispanic,Misdemeanor,761.79,52.0,6826,0.19,Juvenile
2018,Shasta,Female,Hispanic,Misdemeanor,163.93,2.0,1220,0.29,Juvenile
2018,Sierra,Female,Hispanic,Misdemeanor,0.0,0.0,17,0.0,Juvenile
2018,Siskiyou,Female,Hispanic,Misdemeanor,0.0,0.0,353,0.31,Juvenile
2018,Solano,Female,Hispanic,Misdemeanor,590.48,48.0,8129,0.15,Juvenile
2018,Sonoma,Female,Hispanic,Misdemeanor,665.61,63.0,9465,0.18,Juvenile
2018,Stanislaus,Female,Hispanic,Misdemeanor,427.47,79.0,18481,0.19,Juvenile
2018,Sutter,Female,Hispanic,Misdemeanor,258.4,6.0,2322,0.14,Juvenile
2018,Tehama,Female,Hispanic,Misdemeanor,901.64,11.0,1220,0.22,Juvenile
2018,Trinity,Female,Hispanic,Misdemeanor,0.0,0.0,70,0.0,Juvenile
2018,Tulare,Female,Hispanic,Misdemeanor,726.69,172.0,23669,0.25,Juvenile
2018,Tuolumne,Female,Hispanic,Misdemeanor,1215.81,4.0,329,0.0,Juvenile
2018,Ventura,Female,Hispanic,Misdemeanor,1033.01,251.0,24298,0.15,Juvenile
2018,Yolo,Female,Hispanic,Misdemeanor,230.33,12.0,5210,0.15,Juvenile
2018,Yuba,Female,Hispanic,Misdemeanor,613.87,10.0,1629,0.26,Juvenile
2018,Alameda,Female,White,Misdemeanor,97.12,17.0,17504,0.04,Juvenile
2018,Alpine,Female,White,Misdemeanor,0.0,0.0,35,0.0,Juvenile
2018,Amador,Female,White,Misdemeanor,220.75,2.0,906,0.08,Juvenile
2018,Butte,Female,White,Misdemeanor,808.91,53.0,6552,0.14,Juvenile
2018,Calaveras,Female,White,Misdemeanor,1204.82,16.0,1328,0.1,Juvenile
2018,Colusa,Female,White,Misdemeanor,0.0,0.0,307,0.16,Juvenile
2018,Contra Cost,Female,White,Misdemeanor,97.77,20.0,20457,0.04,Juvenile
2018,Del Norte,Female,White,Misdemeanor,1192.25,8.0,671,0.21,Juvenile
2018,El Dorado,Female,White,Misdemeanor,746.62,48.0,6429,0.09,Juvenile
2018,Fresno,Female,White,Misdemeanor,401.81,48.0,11946,0.13,Juvenile
2018,Glenn,Female,White,Misdemeanor,280.11,2.0,714,0.07,Juvenile
2018,Humboldt,Female,White,Misdemeanor,501.63,20.0,3987,0.16,Juvenile
2018,Imperial,Female,White,Misdemeanor,568.18,5.0,880,0.11,Juvenile
2018,Inyo,Female,White,Misdemeanor,2500.0,9.0,360,0.12,Juvenile
2018,Kern,Female,White,Misdemeanor,469.71,67.0,14264,0.13,Juvenile
2018,Kings,Female,White,Misdemeanor,813.95,21.0,2580,0.2,Juvenile
2018,Lake,Female,White,Misdemeanor,914.08,15.0,1641,0.14,Juvenile
2018,Lassen,Female,White,Misdemeanor,1746.72,12.0,687,0.13,Juvenile
2018,Los Angeles,Female,White,Misdemeanor,125.07,107.0,85550,0.08,Juvenile
