Year,County,Gender,Race,Population_age_10-17,Poverty_rate_age_12-17
2022,Solano,Male,Asian/other,5138,0.0320331226846807
2022,Solano,Male,Black,2613,0.2498745609633718
2022,Solano,Male,Latinx,8701,0.0901495162708883
2022,Solano,Male,White,6039,0.0921859039836568
2022,Sonoma,Female,Asian/other,1903,0.2103365384615384
2022,Sonoma,Female,Black,284,0.0889487870619946
2022,Sonoma,Female,Latinx,9713,0.1690833764888658
2022,Sonoma,Female,White,9515,0.0618726797745084
2022,Sonoma,Male,Asian/other,1896,0.0724391624221845
2022,Sonoma,Male,Black,317,0.2550607287449393
2022,Sonoma,Male,Latinx,9897,0.1621938509640437
2022,Sonoma,Male,White,10122,0.0753775807122072
2022,Stanislaus,Female,Asian/other,2638,0.1923804121762148
2022,Stanislaus,Female,Black,769,0.3771043771043771
2022,Stanislaus,Female,Latinx,19585,0.1961900049480455
2022,Stanislaus,Female,White,8996,0.1186252771618625
2022,Stanislaus,Male,Asian/other,2983,0.1783269961977186
2022,Stanislaus,Male,Black,748,0.2362707535121328
2022,Stanislaus,Male,Latinx,19999,0.2076841909254546
2022,Stanislaus,Male,White,9693,0.1257408975444538
2022,Sutter,Female,Asian/other,981,0.2122990004345936
2022,Sutter,Female,Black,96,0.6190476190476191
2022,Sutter,Female,Latinx,2491,0.2383341695935775
2022,Sutter,Female,White,1925,0.0803698435277382
2022,Sutter,Male,Asian/other,1082,0.0963375796178344
2022,Sutter,Male,Black,93,0.2653061224489796
2022,Sutter,Male,Latinx,2575,0.238479809976247
2022,Sutter,Male,White,1945,0.1127272727272727
2022,Tehama,Female,Asian/other,214,0.4863813229571984
2022,Tehama,Female,Black,17,0.0
2022,Tehama,Female,Latinx,1299,0.2082494969818913
2022,Tehama,Female,White,1804,0.1831653823355068
2022,Tehama,Male,Asian/other,187,0.0785340314136125
2022,Tehama,Male,Black,20,0.0
2022,Tehama,Male,Latinx,1385,0.3550583657587549
2022,Tehama,Male,White,1919,0.1693017127799736
2022,Trinity,Female,Asian/other,70,0.2480620155038759
2022,Trinity,Female,Black,2,0.0
2022,Trinity,Female,Latinx,77,0.0
2022,Trinity,Female,White,443,0.2280701754385964
2022,Trinity,Male,Asian/other,51,0.3689320388349514
2022,Trinity,Male,Black,3,1.0
2022,Trinity,Male,Latinx,88,0.0
2022,Trinity,Male,White,452,0.4736842105263157
2022,Tulare,Female,Asian/other,1581,0.2125950972104818
2022,Tulare,Female,Black,283,0.367816091954023
2022,Tulare,Female,Latinx,25007,0.2505286529921759
2022,Tulare,Female,White,5914,0.1302898179020261
2022,Tulare,Male,Asian/other,1553,0.1208722741433021
2022,Tulare,Male,Black,327,0.5370370370370371
2022,Tulare,Male,Latinx,26196,0.2583824372946759
2022,Tulare,Male,White,6152,0.0859980620155038
2022,Tuolumne,Female,Asian/other,131,0.3029045643153527
2022,Tuolumne,Female,Black,8,0.0
2022,Tuolumne,Female,Latinx,366,0.2004048582995951
2022,Tuolumne,Female,White,1407,0.0571131879543094
2022,Tuolumne,Male,Asian/other,158,0.0
2022,Tuolumne,Male,Black,9,0.0
2022,Tuolumne,Male,Latinx,327,0.0
2022,Tuolumne,Male,White,1410,0.1518716577540107
2022,Ventura,Female,Asian/other,4108,0.3479633722766024
2022,Ventura,Female,Black,524,0.0191897654584221
2022,Ventura,Female,Latinx,24835,0.1781859108814651
2022,Ventura,Female,White,13459,0.0564453878811269
2022,Ventura,Male,Asian/other,4248,0.037037037037037
2022,Ventura,Male,Black,562,0.0832025117739403
2022,Ventura,Male,Latinx,25742,0.1669921359581992
2022,Ventura,Male,White,13648,0.0808576360497865
2022,Yolo,Female,Asian/other,2281,0.0963273424735384
2022,Yolo,Female,Black,266,0.2548262548262548
2022,Yolo,Female,Latinx,4523,0.1566362170875873
2022,Yolo,Female,White,3470,0.0735950044603033
2022,Yolo,Male,Asian/other,2664,0.2218487394957983
2022,Yolo,Male,Black,242,0.1253012048192771
2022,Yolo,Male,Latinx,4704,0.2409194097616345
2022,Yolo,Male,White,3674,0.0950479233226837
2022,Yuba,Female,Asian/other,687,0.16375
2022,Yuba,Female,Black,169,0.0
2022,Yuba,Female,Latinx,1935,0.2325129533678756
2022,Yuba,Female,White,2108,0.2122944960686204
2022,Yuba,Male,Asian/other,724,0.1912650602409638
2022,Yuba,Male,Black,170,0.0
2022,Yuba,Male,Latinx,2045,0.2733389402859545
2022,Yuba,Male,White,2327,0.145374449339207
2023,Alameda,Female,Asian/other,24249,0.0454338641533961
2023,Alameda,Female,Black,7108,0.2235550708833151
2023,Alameda,Female,Latinx,22239,0.1132873120351046
2023,Alameda,Female,White,16571,0.0568640977628855
2023,Alameda,Male,Asian/other,25780,0.0624025896175518
2023,Alameda,Male,Black,7196,0.1938264181198637
2023,Alameda,Male,Latinx,23640,0.1400394477317554
2023,Alameda,Male,White,17314,0.0618594774259071
2023,Alpine,Female,Asian/other,9,0.0
2023,Alpine,Female,Black,0,0.0
2023,Alpine,Female,Latinx,5,0.5
2023,Alpine,Female,White,18,0.0
2023,Alpine,Male,Asian/other,23,0.0
2023,Alpine,Male,Black,0,0.0
2023,Alpine,Male,Latinx,10,0.125
2023,Alpine,Male,White,22,0.0
2023,Amador,Female,Asian/other,94,0.0
2023,Amador,Female,Black,5,0.0
2023,Amador,Female,Latinx,248,0.0
2023,Amador,Female,White,771,0.0705009276437847
2023,Amador,Male,Asian/other,109,0.0
2023,Amador,Male,Black,9,0.0
2023,Amador,Male,Latinx,225,0.0178571428571428
2023,Amador,Male,White,865,0.0348977135980746
2023,Butte,Female,Asian/other,1276,0.7325066430469442
2023,Butte,Female,Black,132,0.8783783783783784
2023,Butte,Female,Latinx,2429,0.2788414334806087
2023,Butte,Female,White,5603,0.1081282624906786
2023,Butte,Male,Asian/other,1633,0.3267108167770419
2023,Butte,Male,Black,152,0.0672268907563025
2023,Butte,Male,Latinx,2480,0.2920264093448451
2023,Butte,Male,White,5812,0.1365007541478129
2023,Calaveras,Female,Asian/other,105,0.2125
2023,Calaveras,Female,Black,10,0.0
2023,Calaveras,Female,Latinx,280,0.3456221198156682
2023,Calaveras,Female,White,1112,0.1050545094152626
2023,Calaveras,Male,Asian/other,136,0.411214953271028
2023,Calaveras,Male,Black,10,0.0
2023,Calaveras,Male,Latinx,319,0.1368715083798882
2023,Calaveras,Male,White,1064,0.0474308300395256
2023,Colusa,Female,Asian/other,55,0.0
2023,Colusa,Female,Black,3,0.0
2023,Colusa,Female,Latinx,990,0.217391304347826
2023,Colusa,Female,White,292,0.1222222222222222
2023,Colusa,Male,Asian/other,67,0.0
2023,Colusa,Male,Black,6,0.0
2023,Colusa,Male,Latinx,1073,0.0475543478260869
2023,Colusa,Male,White,309,0.5505050505050505
2023,Contra Cost,Female,Asian/other,11607,0.6155515014052562
2023,Contra Cost,Female,Black,4627,0.1986771190592846
2023,Contra Cost,Female,Latinx,19053,0.1567196487104954
2023,Contra Cost,Female,White,16323,0.0387228260869565
2023,Contra Cost,Male,Asian/other,12131,0.0653526970954356
2023,Contra Cost,Male,Black,4409,0.1707435214337612
2023,Contra Cost,Male,Latinx,19601,0.1499268923630637
2023,Contra Cost,Male,White,17195,0.0518386290610496
2023,Del Norte,Female,Asian/other,286,0.984924623115578
2023,Del Norte,Female,Black,3,0.0
2023,Del Norte,Female,Latinx,311,0.5700934579439252
2023,Del Norte,Female,White,749,0.0830670926517571
2023,Del Norte,Male,Asian/other,280,0.0
2023,Del Norte,Male,Black,8,0.0
2023,Del Norte,Male,Latinx,302,0.1561461794019933
2023,Del Norte,Male,White,726,0.0669398907103825
2023,El Dorado,Female,Asian/other,713,0.5802603036876356
2023,El Dorado,Female,Black,48,0.0
2023,El Dorado,Female,Latinx,1778,0.2079207920792079
2023,El Dorado,Female,White,4890,0.0987770460959548
2023,El Dorado,Male,Asian/other,933,0.0182440136830102
2023,El Dorado,Male,Black,53,0.1470588235294117
2023,El Dorado,Male,Latinx,1939,0.1723143475126171
2023,El Dorado,Male,White,5490,0.0598135092108255
2023,Fresno,Female,Asian/other,7703,0.6611470461405778
2023,Fresno,Female,Black,2874,0.2594810379241516
2023,Fresno,Female,Latinx,39637,0.2900171026794197
2023,Fresno,Female,White,12220,0.099673202614379
2023,Fresno,Male,Asian/other,8271,0.1799605133267522
2023,Fresno,Male,Black,3001,0.4674525884161968
2023,Fresno,Male,Latinx,41327,0.2688431061806656
2023,Fresno,Male,White,12570,0.0849143914854234
2023,Glenn,Female,Asian/other,110,0.0
2023,Glenn,Female,Black,9,0.0
2023,Glenn,Female,Latinx,880,0.2105868814729574
2023,Glenn,Female,White,584,0.1037735849056603
2023,Glenn,Male,Asian/other,90,0.0
2023,Glenn,Male,Black,9,0.0
2023,Glenn,Male,Latinx,981,0.0543237250554323
2023,Glenn,Male,White,667,0.1031390134529148
2023,Humboldt,Female,Asian/other,1110,0.8128654970760234
2023,Humboldt,Female,Black,66,0.0
2023,Humboldt,Female,Latinx,1154,0.2393681652490887
2023,Humboldt,Female,White,3750,0.1860075408462505
2023,Humboldt,Male,Asian/other,1146,0.484593837535014
2023,Humboldt,Male,Black,65,0.0
2023,Humboldt,Male,Latinx,1164,0.2437858508604206
2023,Humboldt,Male,White,3898,0.1058158319870759
2023,Imperial,Female,Asian/other,345,0.8362831858407079
2023,Imperial,Female,Black,65,0.1739130434782608
2023,Imperial,Female,Latinx,10933,0.2236745663327632
2023,Imperial,Female,White,816,0.1117216117216117
2023,Imperial,Male,Asian/other,285,0.1059322033898305
2023,Imperial,Male,Black,70,0.2203389830508474
2023,Imperial,Male,Latinx,11597,0.2743686570686807
2023,Imperial,Male,White,741,0.1959910913140311
2023,Inyo,Female,Asian/other,127,0.9285714285714286
2023,Inyo,Female,Black,5,0.0
2023,Inyo,Female,Latinx,313,0.1672473867595819
2023,Inyo,Female,White,368,0.0
2023,Inyo,Male,Asian/other,163,0.975
2023,Inyo,Male,Black,4,0.0
2023,Inyo,Male,Latinx,338,0.0177935943060498
2023,Inyo,Male,White,391,0.0
2023,Kern,Female,Asian/other,3407,0.6988978997712623
2023,Kern,Female,Black,3031,0.4339300937766411
2023,Kern,Female,Latinx,37714,0.2717686960609826
2023,Kern,Female,White,13515,0.1559595124974178
2023,Kern,Male,Asian/other,3622,0.1007085020242915
2023,Kern,Male,Black,2957,0.3209242618741977
2023,Kern,Male,Latinx,38948,0.2859998730722853
2023,Kern,Male,White,14193,0.1890807279514699
2023,Kings,Female,Asian/other,852,0.7335329341317365
2023,Kings,Female,Black,353,0.4846153846153846
2023,Kings,Female,Latinx,6596,0.2474663718444813
2023,Kings,Female,White,2380,0.1083158630328441
2023,Kings,Male,Asian/other,853,0.1198830409356725
2023,Kings,Male,Black,417,0.5403422982885085
2023,Kings,Male,Latinx,6686,0.281231261243254
2023,Kings,Male,White,2542,0.0760479041916167
2023,Lake,Female,Asian/other,312,1.0
2023,Lake,Female,Black,52,0.0
2023,Lake,Female,Latinx,1075,0.1266427718040621
2023,Lake,Female,White,1592,0.32574568288854
2023,Lake,Male,Asian/other,269,0.0
2023,Lake,Male,Black,48,0.0
2023,Lake,Male,Latinx,1094,0.0569329660238751
2023,Lake,Male,White,1741,0.1129597197898423
2023,Lassen,Female,Asian/other,102,1.0
2023,Lassen,Female,Black,17,0.0
2023,Lassen,Female,Latinx,221,0.5454545454545454
2023,Lassen,Female,White,752,0.2088285229202037
2023,Lassen,Male,Asian/other,110,0.673469387755102
2023,Lassen,Male,Black,24,0.0
2023,Lassen,Male,Latinx,227,0.0045662100456621
2023,Lassen,Male,White,830,0.1523972602739726
2023,Los Angeles,Female,Asian/other,66395,0.6531604699598401
2023,Los Angeles,Female,Black,37614,0.25805376120025
2023,Los Angeles,Female,Latinx,292000,0.2151539320465784
2023,Los Angeles,Female,White,88332,0.0823286745616842
2023,Los Angeles,Male,Asian/other,70510,0.1159547723135224
2023,Los Angeles,Male,Black,38292,0.257693917145357
2023,Los Angeles,Male,Latinx,305771,0.2076349933627371
2023,Los Angeles,Male,White,95157,0.081785307376034
2023,Madera,Female,Asian/other,400,0.6409185803757829
2023,Madera,Female,Black,134,0.1505376344086021
2023,Madera,Female,Latinx,7106,0.3610499265785609
2023,Madera,Female,White,1882,0.1083213773314203
2023,Madera,Male,Asian/other,350,0.1770114942528735
2023,Madera,Male,Black,155,0.0985221674876847
2023,Madera,Male,Latinx,7321,0.3290613093176308
2023,Madera,Male,White,1957,0.1663201663201663
2023,Marin,Female,Asian/other,1351,0.6117740652346858
2023,Marin,Female,Black,189,0.488
2023,Marin,Female,Latinx,2868,0.0860052810260279
2023,Marin,Female,White,6170,0.0213599145603417
2023,Marin,Male,Asian/other,1497,0.0321608040201005
2023,Marin,Male,Black,169,0.6855345911949685
2023,Marin,Male,Latinx,2860,0.212551363466567
2023,Marin,Male,White,6350,0.0255371609721733
2023,Mariposa,Female,Asian/other,36,0.0
2023,Mariposa,Female,Black,4,0.0
2023,Mariposa,Female,Latinx,140,0.3822222222222222
2023,Mariposa,Female,White,415,0.100864553314121
2023,Mariposa,Male,Asian/other,58,1.0
2023,Mariposa,Male,Black,3,0.0
2023,Mariposa,Male,Latinx,127,0.0
2023,Mariposa,Male,White,432,0.219047619047619
2023,Mendocino,Female,Asian/other,457,0.2432432432432432
2023,Mendocino,Female,Black,17,0.226890756302521
2023,Mendocino,Female,Latinx,1697,0.0887397464578672
2023,Mendocino,Female,White,2057,0.0596638655462184
2023,Mendocino,Male,Asian/other,469,0.0947368421052631
2023,Mendocino,Male,Black,29,0.7115384615384616
2023,Mendocino,Male,Latinx,1829,0.2759067357512953
2023,Mendocino,Male,White,2226,0.1372549019607843
2023,Merced,Female,Asian/other,1620,0.6308296514482081
2023,Merced,Female,Black,464,0.5714285714285714
2023,Merced,Female,Latinx,12451,0.2920658543391312
2023,Merced,Female,White,3267,0.223175965665236
2023,Merced,Male,Asian/other,1863,0.1950254381006218
2023,Merced,Male,Black,433,0.4547738693467337
2023,Merced,Male,Latinx,12977,0.2436124911284599
2023,Merced,Male,White,3492,0.0618686868686868
2023,Modoc,Female,Asian/other,36,0.0
2023,Modoc,Female,Black,1,0.0
2023,Modoc,Female,Latinx,97,0.0
2023,Modoc,Female,White,275,0.323943661971831
2023,Modoc,Male,Asian/other,15,0.0
2023,Modoc,Male,Black,2,0.0
2023,Modoc,Male,Latinx,84,0.4629629629629629
2023,Modoc,Male,White,264,0.3571428571428571
2023,Mono,Female,Asian/other,30,1.0
2023,Mono,Female,Black,2,0.0
2023,Mono,Female,Latinx,277,0.0
2023,Mono,Female,White,315,0.0
2023,Mono,Male,Asian/other,33,0.0
2023,Mono,Male,Black,2,0.0
2023,Mono,Male,Latinx,296,0.0
2023,Mono,Male,White,289,0.0443349753694581
2023,Monterey,Female,Asian/other,1682,0.6586270871985158
2023,Monterey,Female,Black,232,0.1009174311926605
2023,Monterey,Female,Latinx,19028,0.2055878439885162
2023,Monterey,Female,White,4599,0.0971388202048746
2023,Monterey,Male,Asian/other,1751,0.1357039187227866
2023,Monterey,Male,Black,288,0.1411764705882353
2023,Monterey,Male,Latinx,20229,0.2053162811109021
2023,Monterey,Male,White,4949,0.0997506234413965
2023,Napa,Female,Asian/other,658,0.5693012600229095
2023,Napa,Female,Black,64,0.4094488188976378
2023,Napa,Female,Latinx,3020,0.1059535822401614
2023,Napa,Female,White,1979,0.0285899935022742
2023,Napa,Male,Asian/other,683,0.0291375291375291
2023,Napa,Male,Black,68,0.0
2023,Napa,Male,Latinx,3176,0.0569332867621376
2023,Napa,Male,White,2192,0.0620957309184993
2023,Nevada,Female,Asian/other,234,0.2666666666666666
2023,Nevada,Female,Black,11,0.0
2023,Nevada,Female,Latinx,524,0.1618257261410788
2023,Nevada,Female,White,2453,0.123885918003565
2023,Nevada,Male,Asian/other,278,0.0
2023,Nevada,Male,Black,11,0.0
2023,Nevada,Male,Latinx,651,0.0627240143369175
2023,Nevada,Male,White,2608,0.0712457337883959
2023,Orange,Female,Asian/other,32085,0.647174464122506
2023,Orange,Female,Black,2286,0.102254850550603
2023,Orange,Female,Latinx,68781,0.1511122569239835
2023,Orange,Female,White,42361,0.0513417815877748
2023,Orange,Male,Asian/other,34166,0.120714651202456
2023,Orange,Male,Black,2257,0.1893048128342246
2023,Orange,Male,Latinx,71179,0.1527178153446033
2023,Orange,Male,White,45129,0.0567512983266012
2023,Placer,Female,Asian/other,2116,0.6138240150979004
2023,Placer,Female,Black,240,0.0
2023,Placer,Female,Latinx,3996,0.1002452483139178
2023,Placer,Female,White,11379,0.0930089942763695
2023,Placer,Male,Asian/other,2300,0.0169594185342216
2023,Placer,Male,Black,238,0.1111111111111111
2023,Placer,Male,Latinx,4084,0.0974885228193356
2023,Placer,Male,White,11842,0.0683601412318556
2023,Plumas,Female,Asian/other,70,0.0
2023,Plumas,Female,Black,6,0.0
2023,Plumas,Female,Latinx,80,0.5362318840579711
2023,Plumas,Female,White,475,0.0
2023,Plumas,Male,Asian/other,69,0.0
2023,Plumas,Male,Black,7,0.0
2023,Plumas,Male,Latinx,129,0.1348314606741573
2023,Plumas,Male,White,538,0.0962343096234309
2023,Riverside,Female,Asian/other,11886,0.6326273990734613
2023,Riverside,Female,Black,7306,0.2140300644237652
2023,Riverside,Female,Latinx,79744,0.1550011306248586
2023,Riverside,Female,White,30305,0.1014357883541611
2023,Riverside,Male,Asian/other,12155,0.0852050195827671
2023,Riverside,Male,Black,7451,0.1258207359902275
2023,Riverside,Male,Latinx,82815,0.1573693056682508
2023,Riverside,Male,White,31735,0.0795743598439884
2023,Sacramento,Female,Asian/other,17988,0.658660471709257
2023,Sacramento,Female,Black,7881,0.2075007685213649
2023,Sacramento,Female,Latinx,25210,0.1679100953820002
2023,Sacramento,Female,White,26946,0.0589037360239978
2023,Sacramento,Male,Asian/other,19221,0.1840952073435121
2023,Sacramento,Male,Black,8173,0.2271327379119186
2023,Sacramento,Male,Latinx,26351,0.20063783885189
2023,Sacramento,Male,White,28132,0.1131625665736748
2023,San Benito,Female,Asian/other,118,0.5460992907801419
2023,San Benito,Female,Black,24,0.0
2023,San Benito,Female,Latinx,2473,0.1329851345922057
2023,San Benito,Female,White,710,0.0079840319361277
2023,San Benito,Male,Asian/other,113,0.1838006230529595
2023,San Benito,Male,Black,18,0.0
2023,San Benito,Male,Latinx,2544,0.1610365571494678
2023,San Benito,Male,White,718,0.1157469717362045
2023,San Bernard,Female,Asian/other,10784,0.6676390509529366
2023,San Bernard,Female,Black,9658,0.3362526920315865
2023,San Bernard,Female,Latinx,78594,0.1929652618969835
2023,San Bernard,Female,White,24598,0.0941528685770147
2023,San Bernard,Male,Asian/other,11745,0.131635700066357
2023,San Bernard,Male,Black,9780,0.2510699001426533
2023,San Bernard,Male,Latinx,82635,0.181023102310231
2023,San Bernard,Male,White,25185,0.0688422247446084
2023,San Diego,Female,Asian/other,27562,0.6541690744076957
2023,San Diego,Female,Black,7674,0.2281505076647421
2023,San Diego,Female,Latinx,74638,0.1554227000146263
2023,San Diego,Female,White,55455,0.0854637378959696
2023,San Diego,Male,Asian/other,29473,0.0845199216198563
2023,San Diego,Male,Black,7914,0.2505316064179393
2023,San Diego,Male,Latinx,76996,0.1564079169006176
2023,San Diego,Male,White,59029,0.0706929203310244
2023,San Francis,Female,Asian/other,10166,0.6255472390905239
2023,San Francis,Female,Black,1533,0.3932346723044397
2023,San Francis,Female,Latinx,5397,0.1608536025699862
2023,San Francis,Female,White,10693,0.0313047285464098
2023,San Francis,Male,Asian/other,10822,0.0896956299948988
2023,San Francis,Male,Black,1528,0.2776572668112798
2023,San Francis,Male,Latinx,5714,0.1838536060279871
2023,San Francis,Male,White,11209,0.0340550293188994
2023,San Joaquin,Female,Asian/other,8554,0.6534513035255978
2023,San Joaquin,Female,Black,3170,0.205037560760053
2023,San Joaquin,Female,Latinx,23222,0.1738621863037005
2023,San Joaquin,Female,White,8768,0.1285779886728914
2023,San Joaquin,Male,Asian/other,8988,0.1073490135263203
2023,San Joaquin,Male,Black,3035,0.1637025060630557
2023,San Joaquin,Male,Latinx,24011,0.1565496739547372
2023,San Joaquin,Male,White,9486,0.1278215573661012
2023,San Luis Ob,Female,Asian/other,893,0.4423963133640553
2023,San Luis Ob,Female,Black,79,0.0
2023,San Luis Ob,Female,Latinx,3977,0.1710905943450663
2023,San Luis Ob,Female,White,5735,0.0875429131927415
2023,San Luis Ob,Male,Asian/other,960,0.0313725490196078
2023,San Luis Ob,Male,Black,86,0.0
2023,San Luis Ob,Male,Latinx,4111,0.1849281110560238
2023,San Luis Ob,Male,White,5959,0.0530526315789473
2023,San Mateo,Female,Asian/other,10645,0.6391204000512887
2023,San Mateo,Female,Black,534,0.0
2023,San Mateo,Female,Latinx,10369,0.1118428396026342
2023,San Mateo,Female,White,10868,0.0519839276745354
2023,San Mateo,Male,Asian/other,11399,0.0597494643151475
2023,San Mateo,Male,Black,548,0.152892561983471
2023,San Mateo,Male,Latinx,10693,0.1244203144440674
2023,San Mateo,Male,White,11069,0.0259347853455873
2023,Santa Barba,Female,Asian/other,1612,0.5868217054263566
2023,Santa Barba,Female,Black,208,0.0
2023,Santa Barba,Female,Latinx,13972,0.2265938380131432
2023,Santa Barba,Female,White,6139,0.1036269430051813
2023,Santa Barba,Male,Asian/other,1693,0.0723104056437389
2023,Santa Barba,Male,Black,281,0.0
2023,Santa Barba,Male,Latinx,14436,0.1936629093813792
2023,Santa Barba,Male,White,6350,0.0460199004975124
2023,Santa Clara,Female,Asian/other,36021,0.6567086614173229
2023,Santa Clara,Female,Black,1896,0.0654761904761904
2023,Santa Clara,Female,Latinx,30198,0.1182581065667264
2023,Santa Clara,Female,White,19461,0.037031771980951
2023,Santa Clara,Male,Asian/other,38412,0.0449738187387461
2023,Santa Clara,Male,Black,1981,0.0564930300807043
2023,Santa Clara,Male,Latinx,31826,0.1275384323401024
2023,Santa Clara,Male,White,20332,0.0504259887788321
2023,Santa Cruz,Female,Asian/other,1054,0.7771739130434783
2023,Santa Cruz,Female,Black,89,0.0
2023,Santa Cruz,Female,Latinx,6102,0.1585655649168287
2023,Santa Cruz,Female,White,4518,0.0415959252971137
2023,Santa Cruz,Male,Asian/other,1085,0.1321243523316062
2023,Santa Cruz,Male,Black,97,0.0
2023,Santa Cruz,Male,Latinx,6399,0.1747071669644629
2023,Santa Cruz,Male,White,4774,0.0903426791277258
2023,Shasta,Female,Asian/other,1000,0.5783582089552238
2023,Shasta,Female,Black,107,0.8181818181818182
2023,Shasta,Female,Latinx,1268,0.2719780219780219
2023,Shasta,Female,White,5869,0.0791769179154551
2023,Shasta,Male,Asian/other,992,0.1444695259593679
2023,Shasta,Male,Black,109,0.2814814814814815
2023,Shasta,Male,Latinx,1436,0.1290849673202614
2023,Shasta,Male,White,6251,0.1013941698352344
2023,Sierra,Female,Asian/other,4,0.0
2023,Sierra,Female,Black,0,0.0
2023,Sierra,Female,Latinx,19,0.0
2023,Sierra,Female,White,85,0.0
2023,Sierra,Male,Asian/other,9,0.0
2023,Sierra,Male,Black,0,0.0
2023,Sierra,Male,Latinx,9,0.0
2023,Sierra,Male,White,78,0.5116279069767442
2023,Siskiyou,Female,Asian/other,246,1.0
2023,Siskiyou,Female,Black,15,0.5135135135135135
2023,Siskiyou,Female,Latinx,398,0.1107142857142857
2023,Siskiyou,Female,White,1146,0.1042553191489361
2023,Siskiyou,Male,Asian/other,253,1.0
2023,Siskiyou,Male,Black,16,0.1176470588235294
2023,Siskiyou,Male,Latinx,393,0.06266318537859
2023,Siskiyou,Male,White,1253,0.3110307414104882
2023,Solano,Female,Asian/other,4590,0.6236214870152971
2023,Solano,Female,Black,2593,0.2677951388888889
2023,Solano,Female,Latinx,8050,0.1278496611213801
2023,Solano,Female,White,5773,0.0570887445887445
2023,Solano,Male,Asian/other,4973,0.0442764578833693
2023,Solano,Male,Black,2584,0.2791353383458647
2023,Solano,Male,Latinx,8464,0.1109289617486338
2023,Solano,Male,White,6148,0.0876393110435663
2023,Sonoma,Female,Asian/other,1871,0.5566687539135879
2023,Sonoma,Female,Black,285,0.0145278450363196
2023,Sonoma,Female,Latinx,9362,0.1499635125273656
2023,Sonoma,Female,White,9526,0.0439121756487025
2023,Sonoma,Male,Asian/other,1900,0.1003174603174603
2023,Sonoma,Male,Black,312,0.0803571428571428
2023,Sonoma,Male,Latinx,9589,0.1482899438489025
2023,Sonoma,Male,White,10026,0.0545687082563592
2023,Stanislaus,Female,Asian/other,2691,0.6548161652993011
2023,Stanislaus,Female,Black,758,0.453551912568306
2023,Stanislaus,Female,Latinx,19197,0.1842040261825367
2023,Stanislaus,Female,White,9120,0.1229393685386979
2023,Stanislaus,Male,Asian/other,2958,0.1661931818181818
2023,Stanislaus,Male,Black,747,0.3311258278145695
2023,Stanislaus,Male,Latinx,19360,0.1830410761470093
2023,Stanislaus,Male,White,9838,0.1134856300663227
2023,Sutter,Female,Asian/other,942,0.6845238095238095
2023,Sutter,Female,Black,99,1.0
2023,Sutter,Female,Latinx,2415,0.3238946845504222
2023,Sutter,Female,White,1911,0.0887029288702929
2023,Sutter,Male,Asian/other,1036,0.1969936708860759
2023,Sutter,Male,Black,104,0.3125
2023,Sutter,Male,Latinx,2486,0.2385321100917431
2023,Sutter,Male,White,1929,0.104871447902571
2023,Tehama,Female,Asian/other,225,0.6678966789667896
2023,Tehama,Female,Black,16,0.0
2023,Tehama,Female,Latinx,1236,0.2336448598130841
2023,Tehama,Female,White,1788,0.1632653061224489
2023,Tehama,Male,Asian/other,170,0.0
2023,Tehama,Male,Black,21,0.0
2023,Tehama,Male,Latinx,1339,0.3195380173243503
2023,Tehama,Male,White,1880,0.1277346506704305
2023,Trinity,Female,Asian/other,62,0.3333333333333333
2023,Trinity,Female,Black,1,0.0
2023,Trinity,Female,Latinx,74,0.0
2023,Trinity,Female,White,438,0.3525179856115107
2023,Trinity,Male,Asian/other,41,0.0
2023,Trinity,Male,Black,3,0.0
2023,Trinity,Male,Latinx,85,0.5535714285714286
2023,Trinity,Male,White,445,0.1618037135278514
2023,Tulare,Female,Asian/other,1559,0.6442015786278081
2023,Tulare,Female,Black,306,0.3089622641509434
2023,Tulare,Female,Latinx,24530,0.271113894978599
2023,Tulare,Female,White,6034,0.1309987029831388
2023,Tulare,Male,Asian/other,1568,0.1203821656050955
2023,Tulare,Male,Black,320,0.5214521452145214
2023,Tulare,Male,Latinx,25682,0.2505517656500802
2023,Tulare,Male,White,6390,0.104448742746615
2023,Tuolumne,Female,Asian/other,132,1.0
2023,Tuolumne,Female,Black,8,0.0
2023,Tuolumne,Female,Latinx,343,0.1803921568627451
2023,Tuolumne,Female,White,1407,0.0554016620498614
2023,Tuolumne,Male,Asian/other,155,0.0
2023,Tuolumne,Male,Black,8,0.0
2023,Tuolumne,Male,Latinx,320,0.1003717472118959
2023,Tuolumne,Male,White,1367,0.1670081967213114
2023,Ventura,Female,Asian/other,4030,0.6325572295049893
2023,Ventura,Female,Black,500,0.0194690265486725
2023,Ventura,Female,Latinx,24206,0.1803186022610483
2023,Ventura,Female,White,13562,0.0315255955397871
2023,Ventura,Male,Asian/other,4198,0.0359340388875215
2023,Ventura,Male,Black,545,0.1543062200956937
2023,Ventura,Male,Latinx,25079,0.156059009483667
2023,Ventura,Male,White,13601,0.0688660190439549
2023,Yolo,Female,Asian/other,2346,0.6962790697674418
2023,Yolo,Female,Black,271,0.0379746835443038
2023,Yolo,Female,Latinx,4483,0.1352572145545796
2023,Yolo,Female,White,3599,0.0811202317720907
2023,Yolo,Male,Asian/other,2712,0.1460023174971031
2023,Yolo,Male,Black,245,0.3498349834983498
2023,Yolo,Male,Latinx,4634,0.2075892857142857
2023,Yolo,Male,White,3765,0.0895641743302678
2023,Yuba,Female,Asian/other,639,0.481651376146789
