Index,County,Year,Sex,Sentencing status,Offense_Category,Jail_ADP
2039,Fresno,2017,Female,Sentenced,Misdemeanor,10
2040,Glenn,2017,Female,Sentenced,Misdemeanor,2
2041,Humboldt,2017,Female,Sentenced,Misdemeanor,1
2042,Imperial,2017,Female,Sentenced,Misdemeanor,2
2043,Inyo,2017,Female,Sentenced,Misdemeanor,1
2044,Kern,2017,Female,Sentenced,Misdemeanor,12
2045,Kings,2017,Female,Sentenced,Misdemeanor,4
2046,Lake,2017,Female,Sentenced,Misdemeanor,6
2047,Lassen,2017,Female,Sentenced,Misdemeanor,1
2048,Los Angeles,2017,Female,Sentenced,Misdemeanor,109
2049,Madera,2017,Female,Sentenced,Misdemeanor,2
2050,Marin,2017,Female,Sentenced,Misdemeanor,2
2051,Mariposa,2017,Female,Sentenced,Misdemeanor,2
2052,Mendocino,2017,Female,Sentenced,Misdemeanor,13
2053,Merced,2017,Female,Sentenced,Misdemeanor,0
2054,Modoc,2017,Female,Sentenced,Misdemeanor,0
2055,Mono,2017,Female,Sentenced,Misdemeanor,0
2056,Monterey,2017,Female,Sentenced,Misdemeanor,4
2057,Napa,2017,Female,Sentenced,Misdemeanor,1
2058,Nevada,2017,Female,Sentenced,Misdemeanor,1
2059,Orange,2017,Female,Sentenced,Misdemeanor,104
2060,Placer,2017,Female,Sentenced,Misdemeanor,19
2061,Plumas,2017,Female,Sentenced,Misdemeanor,0
2062,Riverside,2017,Female,Sentenced,Misdemeanor,12
2063,Sacramento,2017,Female,Sentenced,Misdemeanor,32
2064,San Benito,2017,Female,Sentenced,Misdemeanor,2
2065,San Bernardino,2017,Female,Sentenced,Misdemeanor,68
2066,San Diego,2017,Female,Sentenced,Misdemeanor,41
2067,San Francisco,2017,Female,Sentenced,Misdemeanor,3
2068,San Joaquin,2017,Female,Sentenced,Misdemeanor,2
2069,San Luis Obispo,2017,Female,Sentenced,Misdemeanor,17
2070,San Mateo,2017,Female,Sentenced,Misdemeanor,5
2071,Santa Barbara,2017,Female,Sentenced,Misdemeanor,0
2072,Santa Clara,2017,Female,Sentenced,Misdemeanor,5
2073,Santa Cruz,2017,Female,Sentenced,Misdemeanor,93
2074,Shasta,2017,Female,Sentenced,Misdemeanor,2
2075,Sierra,2017,Female,Sentenced,Misdemeanor,0
2076,Siskiyou,2017,Female,Sentenced,Misdemeanor,0
2077,Solano,2017,Female,Sentenced,Misdemeanor,4
2078,Sonoma,2017,Female,Sentenced,Misdemeanor,18
2079,Stanislaus,2017,Female,Sentenced,Misdemeanor,5
2080,Sutter,2017,Female,Sentenced,Misdemeanor,2
2081,Tehama,2017,Female,Sentenced,Misdemeanor,0
2082,Trinity,2017,Female,Sentenced,Misdemeanor,0
2083,Tulare,2017,Female,Sentenced,Misdemeanor,11
2084,Tuolumne,2017,Female,Sentenced,Misdemeanor,0
2085,Ventura,2017,Female,Sentenced,Misdemeanor,16
2086,Yolo,2017,Female,Sentenced,Misdemeanor,1
2087,Yuba,2017,Female,Sentenced,Misdemeanor,1
2088,Alameda,2018,Female,Sentenced,Misdemeanor,3
2089,Alpine,2018,Female,Sentenced,Misdemeanor,0
2090,Amador,2018,Female,Sentenced,Misdemeanor,1
2091,Butte,2018,Female,Sentenced,Misdemeanor,5
2092,Calaveras,2018,Female,Sentenced,Misdemeanor,2
2093,Colusa,2018,Female,Sentenced,Misdemeanor,2
2094,Contra Costa,2018,Female,Sentenced,Misdemeanor,7
2095,Del Norte,2018,Female,Sentenced,Misdemeanor,3
2096,El Dorado,2018,Female,Sentenced,Misdemeanor,6
2097,Fresno,2018,Female,Sentenced,Misdemeanor,7
2098,Glenn,2018,Female,Sentenced,Misdemeanor,1
2099,Humboldt,2018,Female,Sentenced,Misdemeanor,2
2100,Imperial,2018,Female,Sentenced,Misdemeanor,2
2101,Inyo,2018,Female,Sentenced,Misdemeanor,2
2102,Kern,2018,Female,Sentenced,Misdemeanor,5
2103,Kings,2018,Female,Sentenced,Misdemeanor,11
2104,Lake,2018,Female,Sentenced,Misdemeanor,7
2105,Lassen,2018,Female,Sentenced,Misdemeanor,2
2106,Los Angeles,2018,Female,Sentenced,Misdemeanor,103
2107,Madera,2018,Female,Sentenced,Misdemeanor,2
2108,Marin,2018,Female,Sentenced,Misdemeanor,5
2109,Mariposa,2018,Female,Sentenced,Misdemeanor,1
2110,Mendocino,2018,Female,Sentenced,Misdemeanor,10
2111,Merced,2018,Female,Sentenced,Misdemeanor,0
2112,Modoc,2018,Female,Sentenced,Misdemeanor,0
2113,Mono,2018,Female,Sentenced,Misdemeanor,0
2114,Monterey,2018,Female,Sentenced,Misdemeanor,5
2115,Napa,2018,Female,Sentenced,Misdemeanor,3
2116,Nevada,2018,Female,Sentenced,Misdemeanor,1
2117,Orange,2018,Female,Sentenced,Misdemeanor,104
2118,Placer,2018,Female,Sentenced,Misdemeanor,12
2119,Plumas,2018,Female,Sentenced,Misdemeanor,2
2120,Riverside,2018,Female,Sentenced,Misdemeanor,8
2121,Sacramento,2018,Female,Sentenced,Misdemeanor,35
2122,San Benito,2018,Female,Sentenced,Misdemeanor,2
2123,San Bernardino,2018,Female,Sentenced,Misdemeanor,61
2124,San Diego,2018,Female,Sentenced,Misdemeanor,39
2125,San Francisco,2018,Female,Sentenced,Misdemeanor,2
2126,San Joaquin,2018,Female,Sentenced,Misdemeanor,7
2127,San Luis Obispo,2018,Female,Sentenced,Misdemeanor,12
2128,San Mateo,2018,Female,Sentenced,Misdemeanor,7
2129,Santa Barbara,2018,Female,Sentenced,Misdemeanor,10
2130,Santa Clara,2018,Female,Sentenced,Misdemeanor,20
2131,Santa Cruz,2018,Female,Sentenced,Misdemeanor,13
2132,Shasta,2018,Female,Sentenced,Misdemeanor,1
2133,Sierra,2018,Female,Sentenced,Misdemeanor,0
2134,Siskiyou,2018,Female,Sentenced,Misdemeanor,0
2135,Solano,2018,Female,Sentenced,Misdemeanor,2
2136,Sonoma,2018,Female,Sentenced,Misdemeanor,16
2137,Stanislaus,2018,Female,Sentenced,Misdemeanor,3
2138,Sutter,2018,Female,Sentenced,Misdemeanor,0
2139,Tehama,2018,Female,Sentenced,Misdemeanor,0
2140,Trinity,2018,Female,Sentenced,Misdemeanor,0
2141,Tulare,2018,Female,Sentenced,Misdemeanor,12
2142,Tuolumne,2018,Female,Sentenced,Misdemeanor,1
2143,Ventura,2018,Female,Sentenced,Misdemeanor,0
2144,Yolo,2018,Female,Sentenced,Misdemeanor,2
2145,Yuba,2018,Female,Sentenced,Misdemeanor,0
2146,Alameda,2019,Female,Sentenced,Misdemeanor,3
2147,Alpine,2019,Female,Sentenced,Misdemeanor,0
2148,Amador,2019,Female,Sentenced,Misdemeanor,1
2149,Butte,2019,Female,Sentenced,Misdemeanor,4
2150,Calaveras,2019,Female,Sentenced,Misdemeanor,1
2151,Colusa,2019,Female,Sentenced,Misdemeanor,1
2152,Contra Costa,2019,Female,Sentenced,Misdemeanor,4
2153,Del Norte,2019,Female,Sentenced,Misdemeanor,2
2154,El Dorado,2019,Female,Sentenced,Misdemeanor,3
2155,Fresno,2019,Female,Sentenced,Misdemeanor,4
2156,Glenn,2019,Female,Sentenced,Misdemeanor,1
2157,Humboldt,2019,Female,Sentenced,Misdemeanor,2
2158,Imperial,2019,Female,Sentenced,Misdemeanor,2
2159,Inyo,2019,Female,Sentenced,Misdemeanor,1
2160,Kern,2019,Female,Sentenced,Misdemeanor,2
2161,Kings,2019,Female,Sentenced,Misdemeanor,6
2162,Lake,2019,Female,Sentenced,Misdemeanor,4
2163,Lassen,2019,Female,Sentenced,Misdemeanor,2
2164,Los Angeles,2019,Female,Sentenced,Misdemeanor,97
2165,Madera,2019,Female,Sentenced,Misdemeanor,2
2166,Marin,2019,Female,Sentenced,Misdemeanor,4
2167,Mariposa,2019,Female,Sentenced,Misdemeanor,1
2168,Mendocino,2019,Female,Sentenced,Misdemeanor,13
2169,Merced,2019,Female,Sentenced,Misdemeanor,0
2170,Modoc,2019,Female,Sentenced,Misdemeanor,0
2171,Mono,2019,Female,Sentenced,Misdemeanor,0
2172,Monterey,2019,Female,Sentenced,Misdemeanor,4
2173,Napa,2019,Female,Sentenced,Misdemeanor,3
2174,Nevada,2019,Female,Sentenced,Misdemeanor,1
2175,Orange,2019,Female,Sentenced,Misdemeanor,88
2176,Placer,2019,Female,Sentenced,Misdemeanor,16
2177,Plumas,2019,Female,Sentenced,Misdemeanor,1
2178,Riverside,2019,Female,Sentenced,Misdemeanor,10
2179,Sacramento,2019,Female,Sentenced,Misdemeanor,25
2180,San Benito,2019,Female,Sentenced,Misdemeanor,2
2181,San Bernardino,2019,Female,Sentenced,Misdemeanor,52
2182,San Diego,2019,Female,Sentenced,Misdemeanor,29
2183,San Francisco,2019,Female,Sentenced,Misdemeanor,4
2184,San Joaquin,2019,Female,Sentenced,Misdemeanor,2
2185,San Luis Obispo,2019,Female,Sentenced,Misdemeanor,22
2186,San Mateo,2019,Female,Sentenced,Misdemeanor,4
2187,Santa Barbara,2019,Female,Sentenced,Misdemeanor,8
2188,Santa Clara,2019,Female,Sentenced,Misdemeanor,8
2189,Santa Cruz,2019,Female,Sentenced,Misdemeanor,71
2190,Shasta,2019,Female,Sentenced,Misdemeanor,1
2191,Sierra,2019,Female,Sentenced,Misdemeanor,0
2192,Siskiyou,2019,Female,Sentenced,Misdemeanor,0
2193,Solano,2019,Female,Sentenced,Misdemeanor,2
2194,Sonoma,2019,Female,Sentenced,Misdemeanor,11
2195,Stanislaus,2019,Female,Sentenced,Misdemeanor,4
2196,Sutter,2019,Female,Sentenced,Misdemeanor,2
2197,Tehama,2019,Female,Sentenced,Misdemeanor,0
2198,Trinity,2019,Female,Sentenced,Misdemeanor,0
2199,Tulare,2019,Female,Sentenced,Misdemeanor,10
2200,Tuolumne,2019,Female,Sentenced,Misdemeanor,0
2201,Ventura,2019,Female,Sentenced,Misdemeanor,19
2202,Yolo,2019,Female,Sentenced,Misdemeanor,1
2203,Yuba,2019,Female,Sentenced,Misdemeanor,1
2204,Alameda,2020,Female,Sentenced,Misdemeanor,1
2205,Alpine,2020,Female,Sentenced,Misdemeanor,0
2206,Amador,2020,Female,Sentenced,Misdemeanor,0
2207,Butte,2020,Female,Sentenced,Misdemeanor,1
2208,Calaveras,2020,Female,Sentenced,Misdemeanor,0
2209,Colusa,2020,Female,Sentenced,Misdemeanor,0
2210,Contra Costa,2020,Female,Sentenced,Misdemeanor,2
2211,Del Norte,2020,Female,Sentenced,Misdemeanor,0
2212,El Dorado,2020,Female,Sentenced,Misdemeanor,1
2213,Fresno,2020,Female,Sentenced,Misdemeanor,0
2214,Glenn,2020,Female,Sentenced,Misdemeanor,1
2215,Humboldt,2020,Female,Sentenced,Misdemeanor,0
2216,Imperial,2020,Female,Sentenced,Misdemeanor,0
2217,Inyo,2020,Female,Sentenced,Misdemeanor,0
2218,Kern,2020,Female,Sentenced,Misdemeanor,0
2219,Kings,2020,Female,Sentenced,Misdemeanor,1
2220,Lake,2020,Female,Sentenced,Misdemeanor,1
2221,Lassen,2020,Female,Sentenced,Misdemeanor,0
2222,Los Angeles,2020,Female,Sentenced,Misdemeanor,25
2223,Madera,2020,Female,Sentenced,Misdemeanor,1
2224,Marin,2020,Female,Sentenced,Misdemeanor,1
2225,Mariposa,2020,Female,Sentenced,Misdemeanor,0
2226,Mendocino,2020,Female,Sentenced,Misdemeanor,0
2227,Merced,2020,Female,Sentenced,Misdemeanor,0
2228,Modoc,2020,Female,Sentenced,Misdemeanor,0
2229,Mono,2020,Female,Sentenced,Misdemeanor,0
2230,Monterey,2020,Female,Sentenced,Misdemeanor,2
2231,Napa,2020,Female,Sentenced,Misdemeanor,0
2232,Nevada,2020,Female,Sentenced,Misdemeanor,0
2233,Orange,2020,Female,Sentenced,Misdemeanor,21
2234,Placer,2020,Female,Sentenced,Misdemeanor,7
2235,Plumas,2020,Female,Sentenced,Misdemeanor,0
2236,Riverside,2020,Female,Sentenced,Misdemeanor,1
2237,Sacramento,2020,Female,Sentenced,Misdemeanor,7
2238,San Benito,2020,Female,Sentenced,Misdemeanor,1
2239,San Bernardino,2020,Female,Sentenced,Misdemeanor,28
2240,San Diego,2020,Female,Sentenced,Misdemeanor,4
2241,San Francisco,2020,Female,Sentenced,Misdemeanor,4
2242,San Joaquin,2020,Female,Sentenced,Misdemeanor,0
2243,San Luis Obispo,2020,Female,Sentenced,Misdemeanor,4
2244,San Mateo,2020,Female,Sentenced,Misdemeanor,1
2245,Santa Barbara,2020,Female,Sentenced,Misdemeanor,2
2246,Santa Clara,2020,Female,Sentenced,Misdemeanor,2
2247,Santa Cruz,2020,Female,Sentenced,Misdemeanor,19
2248,Shasta,2020,Female,Sentenced,Misdemeanor,0
2249,Sierra,2020,Female,Sentenced,Misdemeanor,0
2250,Siskiyou,2020,Female,Sentenced,Misdemeanor,0
2251,Solano,2020,Female,Sentenced,Misdemeanor,0
2252,Sonoma,2020,Female,Sentenced,Misdemeanor,3
2253,Stanislaus,2020,Female,Sentenced,Misdemeanor,1
2254,Sutter,2020,Female,Sentenced,Misdemeanor,1
2255,Tehama,2020,Female,Sentenced,Misdemeanor,0
2256,Trinity,2020,Female,Sentenced,Misdemeanor,1
2257,Tulare,2020,Female,Sentenced,Misdemeanor,2
2258,Tuolumne,2020,Female,Sentenced,Misdemeanor,0
2259,Ventura,2020,Female,Sentenced,Misdemeanor,7
2260,Yolo,2020,Female,Sentenced,Misdemeanor,0
2261,Yuba,2020,Female,Sentenced,Misdemeanor,0
2262,Alameda,2021,Female,Sentenced,Misdemeanor,1
2263,Alpine,2021,Female,Sentenced,Misdemeanor,0
2264,Amador,2021,Female,Sentenced,Misdemeanor,1
2265,Butte,2021,Female,Sentenced,Misdemeanor,2
2266,Calaveras,2021,Female,Sentenced,Misdemeanor,0
2267,Colusa,2021,Female,Sentenced,Misdemeanor,0
2268,Contra Costa,2021,Female,Sentenced,Misdemeanor,0
2269,Del Norte,2021,Female,Sentenced,Misdemeanor,0
2270,El Dorado,2021,Female,Sentenced,Misdemeanor,0
2271,Fresno,2021,Female,Sentenced,Misdemeanor,1
2272,Glenn,2021,Female,Sentenced,Misdemeanor,1
2273,Humboldt,2021,Female,Sentenced,Misdemeanor,0
2274,Imperial,2021,Female,Sentenced,Misdemeanor,1
2275,Inyo,2021,Female,Sentenced,Misdemeanor,0
2276,Kern,2021,Female,Sentenced,Misdemeanor,1
2277,Kings,2021,Female,Sentenced,Misdemeanor,1
2278,Lake,2021,Female,Sentenced,Misdemeanor,1
2279,Lassen,2021,Female,Sentenced,Misdemeanor,0
2280,Los Angeles,2021,Female,Sentenced,Misdemeanor,28
2281,Madera,2021,Female,Sentenced,Misdemeanor,1
2282,Marin,2021,Female,Sentenced,Misdemeanor,1
2283,Mariposa,2021,Female,Sentenced,Misdemeanor,0
2284,Mendocino,2021,Female,Sentenced,Misdemeanor,0
2285,Merced,2021,Female,Sentenced,Misdemeanor,0
2286,Modoc,2021,Female,Sentenced,Misdemeanor,0
2287,Mono,2021,Female,Sentenced,Misdemeanor,0
2288,Monterey,2021,Female,Sentenced,Misdemeanor,0
2289,Napa,2021,Female,Sentenced,Misdemeanor,0
2290,Nevada,2021,Female,Sentenced,Misdemeanor,0
2291,Orange,2021,Female,Sentenced,Misdemeanor,31
2292,Placer,2021,Female,Sentenced,Misdemeanor,7
2293,Plumas,2021,Female,Sentenced,Misdemeanor,1
2294,Riverside,2021,Female,Sentenced,Misdemeanor,1
2295,Sacramento,2021,Female,Sentenced,Misdemeanor,8
2296,San Benito,2021,Female,Sentenced,Misdemeanor,0
2297,San Bernardino,2021,Female,Sentenced,Misdemeanor,6
2298,San Diego,2021,Female,Sentenced,Misdemeanor,5
2299,San Francisco,2021,Female,Sentenced,Misdemeanor,1
2300,San Joaquin,2021,Female,Sentenced,Misdemeanor,3
2301,San Luis Obispo,2021,Female,Sentenced,Misdemeanor,3
2302,San Mateo,2021,Female,Sentenced,Misdemeanor,2
2303,Santa Barbara,2021,Female,Sentenced,Misdemeanor,11
2304,Santa Clara,2021,Female,Sentenced,Misdemeanor,2
2305,Santa Cruz,2021,Female,Sentenced,Misdemeanor,5
2306,Shasta,2021,Female,Sentenced,Misdemeanor,0
2307,Sierra,2021,Female,Sentenced,Misdemeanor,0
2308,Siskiyou,2021,Female,Sentenced,Misdemeanor,0
2309,Solano,2021,Female,Sentenced,Misdemeanor,0
2310,Sonoma,2021,Female,Sentenced,Misdemeanor,3
2311,Stanislaus,2021,Female,Sentenced,Misdemeanor,2
2312,Sutter,2021,Female,Sentenced,Misdemeanor,1
2313,Tehama,2021,Female,Sentenced,Misdemeanor,0
2314,Trinity,2021,Female,Sentenced,Misdemeanor,0
2315,Tulare,2021,Female,Sentenced,Misdemeanor,3
2316,Tuolumne,2021,Female,Sentenced,Misdemeanor,0
2317,Ventura,2021,Female,Sentenced,Misdemeanor,7
2318,Yolo,2021,Female,Sentenced,Misdemeanor,0
2319,Yuba,2021,Female,Sentenced,Misdemeanor,1
2320,Alameda,2022,Female,Sentenced,Misdemeanor,1
2321,Alpine,2022,Female,Sentenced,Misdemeanor,0
2322,Amador,2022,Female,Sentenced,Misdemeanor,0
2323,Butte,2022,Female,Sentenced,Misdemeanor,1
2324,Calaveras,2022,Female,Sentenced,Misdemeanor,1
2325,Colusa,2022,Female,Sentenced,Misdemeanor,1
2326,Contra Costa,2022,Female,Sentenced,Misdemeanor,2
2327,Del Norte,2022,Female,Sentenced,Misdemeanor,1
2328,El Dorado,2022,Female,Sentenced,Misdemeanor,2
2329,Fresno,2022,Female,Sentenced,Misdemeanor,1
2330,Glenn,2022,Female,Sentenced,Misdemeanor,0
2331,Humboldt,2022,Female,Sentenced,Misdemeanor,0
2332,Imperial,2022,Female,Sentenced,Misdemeanor,2
2333,Inyo,2022,Female,Sentenced,Misdemeanor,0
2334,Kern,2022,Female,Sentenced,Misdemeanor,0
2335,Kings,2022,Female,Sentenced,Misdemeanor,1
2336,Lake,2022,Female,Sentenced,Misdemeanor,2
2337,Lassen,2022,Female,Sentenced,Misdemeanor,2
2338,Los Angeles,2022,Female,Sentenced,Misdemeanor,37
2339,Madera,2022,Female,Sentenced,Misdemeanor,0
2340,Marin,2022,Female,Sentenced,Misdemeanor,1
2341,Mariposa,2022,Female,Sentenced,Misdemeanor,0
2342,Mendocino,2022,Female,Sentenced,Misdemeanor,7
2343,Merced,2022,Female,Sentenced,Misdemeanor,0
2344,Modoc,2022,Female,Sentenced,Misdemeanor,1
2345,Mono,2022,Female,Sentenced,Misdemeanor,0
2346,Monterey,2022,Female,Sentenced,Misdemeanor,3
2347,Napa,2022,Female,Sentenced,Misdemeanor,1
2348,Nevada,2022,Female,Sentenced,Misdemeanor,0
2349,Orange,2022,Female,Sentenced,Misdemeanor,24
2350,Placer,2022,Female,Sentenced,Misdemeanor,16
2351,Plumas,2022,Female,Sentenced,Misdemeanor,1
2352,Riverside,2022,Female,Sentenced,Misdemeanor,1
2353,Sacramento,2022,Female,Sentenced,Misdemeanor,8
2354,San Benito,2022,Female,Sentenced,Misdemeanor,0
2355,San Bernardino,2022,Female,Sentenced,Misdemeanor,23
2356,San Diego,2022,Female,Sentenced,Misdemeanor,6
2357,San Francisco,2022,Female,Sentenced,Misdemeanor,4
2358,San Joaquin,2022,Female,Sentenced,Misdemeanor,0
2359,San Luis Obispo,2022,Female,Sentenced,Misdemeanor,1
2360,San Mateo,2022,Female,Sentenced,Misdemeanor,1
2361,Santa Barbara,2022,Female,Sentenced,Misdemeanor,2
2362,Santa Clara,2022,Female,Sentenced,Misdemeanor,3
2363,Santa Cruz,2022,Female,Sentenced,Misdemeanor,20
2364,Shasta,2022,Female,Sentenced,Misdemeanor,0
2365,Sierra,2022,Female,Sentenced,Misdemeanor,0
2366,Siskiyou,2022,Female,Sentenced,Misdemeanor,0
2367,Solano,2022,Female,Sentenced,Misdemeanor,1
2368,Sonoma,2022,Female,Sentenced,Misdemeanor,3
2369,Stanislaus,2022,Female,Sentenced,Misdemeanor,3
2370,Sutter,2022,Female,Sentenced,Misdemeanor,1
2371,Tehama,2022,Female,Sentenced,Misdemeanor,0
2372,Trinity,2022,Female,Sentenced,Misdemeanor,0
2373,Tulare,2022,Female,Sentenced,Misdemeanor,3
2374,Tuolumne,2022,Female,Sentenced,Misdemeanor,1
2375,Ventura,2022,Female,Sentenced,Misdemeanor,10
2376,Yolo,2022,Female,Sentenced,Misdemeanor,1
2377,Yuba,2022,Female,Sentenced,Misdemeanor,1
2378,Alameda,2023,Female,Sentenced,Misdemeanor,1
2379,Alpine,2023,Female,Sentenced,Misdemeanor,0
2380,Amador,2023,Female,Sentenced,Misdemeanor,1
2381,Butte,2023,Female,Sentenced,Misdemeanor,2
2382,Calaveras,2023,Female,Sentenced,Misdemeanor,0
2383,Colusa,2023,Female,Sentenced,Misdemeanor,0
2384,Contra Costa,2023,Female,Sentenced,Misdemeanor,2
2385,Del Norte,2023,Female,Sentenced,Misdemeanor,1
2386,El Dorado,2023,Female,Sentenced,Misdemeanor,0
2387,Fresno,2023,Female,Sentenced,Misdemeanor,3
2388,Glenn,2023,Female,Sentenced,Misdemeanor,1
2389,Humboldt,2023,Female,Sentenced,Misdemeanor,0
2390,Imperial,2023,Female,Sentenced,Misdemeanor,2
2391,Inyo,2023,Female,Sentenced,Misdemeanor,0
2392,Kern,2023,Female,Sentenced,Misdemeanor,1
2393,Kings,2023,Female,Sentenced,Misdemeanor,2
2394,Lake,2023,Female,Sentenced,Misdemeanor,2
2395,Lassen,2023,Female,Sentenced,Misdemeanor,2
2396,Los Angeles,2023,Female,Sentenced,Misdemeanor,31
2397,Madera,2023,Female,Sentenced,Misdemeanor,0
2398,Marin,2023,Female,Sentenced,Misdemeanor,0
2399,Mariposa,2023,Female,Sentenced,Misdemeanor,0
2400,Mendocino,2023,Female,Sentenced,Misdemeanor,5
2401,Merced,2023,Female,Sentenced,Misdemeanor,0
2402,Modoc,2023,Female,Sentenced,Misdemeanor,1
