Year,County,Gender,Race,Offense_Category,Count,Age
2023,Alpine,Female,White,Property,0.0,Juvenile
2023,Amador,Female,White,Property,0.0,Juvenile
2023,Butte,Female,White,Property,3.0,Juvenile
2023,Calaveras,Female,White,Property,0.0,Juvenile
2023,Colusa,Female,White,Property,0.0,Juvenile
2023,Contra Cost,Female,White,Property,1.0,Juvenile
2023,Del Norte,Female,White,Property,0.0,Juvenile
2023,El Dorado,Female,White,Property,2.0,Juvenile
2023,Fresno,Female,White,Property,3.0,Juvenile
2023,Glenn,Female,White,Property,0.0,Juvenile
2023,Humboldt,Female,White,Property,4.0,Juvenile
2023,Imperial,Female,White,Property,0.0,Juvenile
2023,Inyo,Female,White,Property,0.0,Juvenile
2023,Kern,Female,White,Property,11.0,Juvenile
2023,Kings,Female,White,Property,0.0,Juvenile
2023,Lake,Female,White,Property,0.0,Juvenile
2023,Lassen,Female,White,Property,0.0,Juvenile
2023,Los Angeles,Female,White,Property,16.0,Juvenile
2023,Madera,Female,White,Property,1.0,Juvenile
2023,Marin,Female,White,Property,0.0,Juvenile
2023,Mariposa,Female,White,Property,1.0,Juvenile
2023,Mendocino,Female,White,Property,0.0,Juvenile
2023,Merced,Female,White,Property,0.0,Juvenile
2023,Modoc,Female,White,Property,0.0,Juvenile
2023,Mono,Female,White,Property,0.0,Juvenile
2023,Monterey,Female,White,Property,1.0,Juvenile
2023,Napa,Female,White,Property,0.0,Juvenile
2023,Nevada,Female,White,Property,0.0,Juvenile
2023,Orange,Female,White,Property,10.0,Juvenile
2023,Placer,Female,White,Property,0.0,Juvenile
2023,Plumas,Female,White,Property,0.0,Juvenile
2023,Riverside,Female,White,Property,0.0,Juvenile
2023,Sacramento,Female,White,Property,7.0,Juvenile
2023,San Benito,Female,White,Property,0.0,Juvenile
2023,San Bernard,Female,White,Property,3.0,Juvenile
2023,San Diego,Female,White,Property,11.0,Juvenile
2023,San Francis,Female,White,Property,1.8589743589743588,Juvenile
2023,San Joaquin,Female,White,Property,1.0,Juvenile
2023,San Luis Ob,Female,White,Property,2.0,Juvenile
2023,San Mateo,Female,White,Property,1.0,Juvenile
2023,Santa Barba,Female,White,Property,1.0,Juvenile
2023,Santa Clara,Female,White,Property,3.0,Juvenile
2023,Santa Cruz,Female,White,Property,2.0,Juvenile
2023,Shasta,Female,White,Property,3.0,Juvenile
2023,Sierra,Female,White,Property,0.0,Juvenile
2023,Siskiyou,Female,White,Property,4.0,Juvenile
2023,Solano,Female,White,Property,0.0,Juvenile
2023,Sonoma,Female,White,Property,4.0,Juvenile
2023,Stanislaus,Female,White,Property,1.0,Juvenile
2023,Sutter,Female,White,Property,1.0,Juvenile
2023,Tehama,Female,White,Property,2.0,Juvenile
2023,Trinity,Female,White,Property,0.0,Juvenile
2023,Tulare,Female,White,Property,4.0,Juvenile
2023,Tuolumne,Female,White,Property,0.0,Juvenile
2023,Ventura,Female,White,Property,6.0,Juvenile
2023,Yolo,Female,White,Property,0.0,Juvenile
2023,Yuba,Female,White,Property,0.0,Juvenile
2023,Alameda,Male,Black,Property,91.0,Juvenile
2023,Alpine,Male,Black,Property,0.0,Juvenile
2023,Amador,Male,Black,Property,0.0,Juvenile
2023,Butte,Male,Black,Property,6.0,Juvenile
2023,Calaveras,Male,Black,Property,0.0,Juvenile
2023,Colusa,Male,Black,Property,0.0,Juvenile
2023,Contra Cost,Male,Black,Property,58.0,Juvenile
2023,Del Norte,Male,Black,Property,0.0,Juvenile
2023,El Dorado,Male,Black,Property,4.0,Juvenile
2023,Fresno,Male,Black,Property,43.0,Juvenile
2023,Glenn,Male,Black,Property,0.0,Juvenile
2023,Humboldt,Male,Black,Property,0.0,Juvenile
2023,Imperial,Male,Black,Property,0.0,Juvenile
2023,Inyo,Male,Black,Property,0.0,Juvenile
2023,Kern,Male,Black,Property,45.0,Juvenile
2023,Kings,Male,Black,Property,2.0,Juvenile
2023,Lake,Male,Black,Property,0.0,Juvenile
2023,Lassen,Male,Black,Property,0.0,Juvenile
2023,Los Angeles,Male,Black,Property,320.0,Juvenile
2023,Madera,Male,Black,Property,0.0,Juvenile
2023,Marin,Male,Black,Property,3.0,Juvenile
2023,Mariposa,Male,Black,Property,0.0,Juvenile
2023,Mendocino,Male,Black,Property,0.0,Juvenile
2023,Merced,Male,Black,Property,2.0,Juvenile
2023,Modoc,Male,Black,Property,0.0,Juvenile
2023,Mono,Male,Black,Property,0.0,Juvenile
2023,Monterey,Male,Black,Property,0.0,Juvenile
2023,Napa,Male,Black,Property,0.0,Juvenile
2023,Nevada,Male,Black,Property,1.0,Juvenile
2023,Orange,Male,Black,Property,18.0,Juvenile
2023,Placer,Male,Black,Property,8.0,Juvenile
2023,Plumas,Male,Black,Property,0.0,Juvenile
2023,Riverside,Male,Black,Property,22.0,Juvenile
2023,Sacramento,Male,Black,Property,147.0,Juvenile
2023,San Benito,Male,Black,Property,0.0,Juvenile
2023,San Bernard,Male,Black,Property,99.0,Juvenile
2023,San Diego,Male,Black,Property,53.0,Juvenile
2023,San Francis,Male,Black,Property,57.62820512820512,Juvenile
2023,San Joaquin,Male,Black,Property,43.0,Juvenile
2023,San Luis Ob,Male,Black,Property,0.0,Juvenile
2023,San Mateo,Male,Black,Property,28.0,Juvenile
2023,Santa Barba,Male,Black,Property,1.0,Juvenile
2023,Santa Clara,Male,Black,Property,24.0,Juvenile
2023,Santa Cruz,Male,Black,Property,0.0,Juvenile
2023,Shasta,Male,Black,Property,0.0,Juvenile
2023,Sierra,Male,Black,Property,0.0,Juvenile
2023,Siskiyou,Male,Black,Property,0.0,Juvenile
2023,Solano,Male,Black,Property,28.0,Juvenile
2023,Sonoma,Male,Black,Property,1.0,Juvenile
2023,Stanislaus,Male,Black,Property,14.0,Juvenile
2023,Sutter,Male,Black,Property,3.0,Juvenile
2023,Tehama,Male,Black,Property,0.0,Juvenile
2023,Trinity,Male,Black,Property,0.0,Juvenile
2023,Tulare,Male,Black,Property,9.0,Juvenile
2023,Tuolumne,Male,Black,Property,0.0,Juvenile
2023,Ventura,Male,Black,Property,4.0,Juvenile
2023,Yolo,Male,Black,Property,1.0,Juvenile
2023,Yuba,Male,Black,Property,1.0,Juvenile
2023,Alameda,Male,Latinx,Property,71.0,Juvenile
2023,Alpine,Male,Latinx,Property,0.0,Juvenile
2023,Amador,Male,Latinx,Property,2.0,Juvenile
2023,Butte,Male,Latinx,Property,5.0,Juvenile
2023,Calaveras,Male,Latinx,Property,1.0,Juvenile
2023,Colusa,Male,Latinx,Property,2.0,Juvenile
2023,Contra Cost,Male,Latinx,Property,25.0,Juvenile
2023,Del Norte,Male,Latinx,Property,0.0,Juvenile
2023,El Dorado,Male,Latinx,Property,6.0,Juvenile
2023,Fresno,Male,Latinx,Property,108.0,Juvenile
2023,Glenn,Male,Latinx,Property,0.0,Juvenile
2023,Humboldt,Male,Latinx,Property,2.0,Juvenile
2023,Imperial,Male,Latinx,Property,0.0,Juvenile
2023,Inyo,Male,Latinx,Property,0.0,Juvenile
2023,Kern,Male,Latinx,Property,56.0,Juvenile
2023,Kings,Male,Latinx,Property,14.0,Juvenile
2023,Lake,Male,Latinx,Property,0.0,Juvenile
2023,Lassen,Male,Latinx,Property,0.0,Juvenile
2023,Los Angeles,Male,Latinx,Property,329.0,Juvenile
2023,Madera,Male,Latinx,Property,9.0,Juvenile
2023,Marin,Male,Latinx,Property,10.0,Juvenile
2023,Mariposa,Male,Latinx,Property,0.0,Juvenile
2023,Mendocino,Male,Latinx,Property,6.0,Juvenile
2023,Merced,Male,Latinx,Property,26.0,Juvenile
2023,Modoc,Male,Latinx,Property,0.0,Juvenile
2023,Mono,Male,Latinx,Property,0.0,Juvenile
2023,Monterey,Male,Latinx,Property,17.0,Juvenile
2023,Napa,Male,Latinx,Property,1.0,Juvenile
2023,Nevada,Male,Latinx,Property,0.0,Juvenile
2023,Orange,Male,Latinx,Property,59.0,Juvenile
2023,Placer,Male,Latinx,Property,7.0,Juvenile
2023,Plumas,Male,Latinx,Property,0.0,Juvenile
2023,Riverside,Male,Latinx,Property,66.0,Juvenile
2023,Sacramento,Male,Latinx,Property,48.0,Juvenile
2023,San Benito,Male,Latinx,Property,0.0,Juvenile
2023,San Bernard,Male,Latinx,Property,98.0,Juvenile
2023,San Diego,Male,Latinx,Property,149.0,Juvenile
2023,San Francis,Male,Latinx,Property,22.30769230769231,Juvenile
2023,San Joaquin,Male,Latinx,Property,66.0,Juvenile
2023,San Luis Ob,Male,Latinx,Property,2.0,Juvenile
2023,San Mateo,Male,Latinx,Property,30.0,Juvenile
2023,Santa Barba,Male,Latinx,Property,30.0,Juvenile
2023,Santa Clara,Male,Latinx,Property,144.0,Juvenile
2023,Santa Cruz,Male,Latinx,Property,8.0,Juvenile
2023,Shasta,Male,Latinx,Property,0.0,Juvenile
2023,Sierra,Male,Latinx,Property,0.0,Juvenile
2023,Siskiyou,Male,Latinx,Property,0.0,Juvenile
2023,Solano,Male,Latinx,Property,14.0,Juvenile
2023,Sonoma,Male,Latinx,Property,21.0,Juvenile
2023,Stanislaus,Male,Latinx,Property,48.0,Juvenile
2023,Sutter,Male,Latinx,Property,3.0,Juvenile
2023,Tehama,Male,Latinx,Property,3.0,Juvenile
2023,Trinity,Male,Latinx,Property,0.0,Juvenile
2023,Tulare,Male,Latinx,Property,87.0,Juvenile
2023,Tuolumne,Male,Latinx,Property,0.0,Juvenile
2023,Ventura,Male,Latinx,Property,35.0,Juvenile
2023,Yolo,Male,Latinx,Property,7.0,Juvenile
2023,Yuba,Male,Latinx,Property,2.0,Juvenile
2023,Alameda,Male,Asian/other,Property,24.0,Juvenile
2023,Alpine,Male,Asian/other,Property,0.0,Juvenile
2023,Amador,Male,Asian/other,Property,0.0,Juvenile
2023,Butte,Male,Asian/other,Property,1.0,Juvenile
2023,Calaveras,Male,Asian/other,Property,1.0,Juvenile
2023,Colusa,Male,Asian/other,Property,1.0,Juvenile
2023,Contra Cost,Male,Asian/other,Property,14.0,Juvenile
2023,Del Norte,Male,Asian/other,Property,0.0,Juvenile
2023,El Dorado,Male,Asian/other,Property,0.0,Juvenile
2023,Fresno,Male,Asian/other,Property,7.0,Juvenile
2023,Glenn,Male,Asian/other,Property,0.0,Juvenile
2023,Humboldt,Male,Asian/other,Property,9.0,Juvenile
2023,Imperial,Male,Asian/other,Property,0.0,Juvenile
2023,Inyo,Male,Asian/other,Property,0.0,Juvenile
2023,Kern,Male,Asian/other,Property,0.0,Juvenile
2023,Kings,Male,Asian/other,Property,2.0,Juvenile
2023,Lake,Male,Asian/other,Property,0.0,Juvenile
2023,Lassen,Male,Asian/other,Property,0.0,Juvenile
2023,Los Angeles,Male,Asian/other,Property,36.0,Juvenile
2023,Madera,Male,Asian/other,Property,1.0,Juvenile
2023,Marin,Male,Asian/other,Property,0.0,Juvenile
2023,Mariposa,Male,Asian/other,Property,0.0,Juvenile
2023,Mendocino,Male,Asian/other,Property,0.0,Juvenile
2023,Merced,Male,Asian/other,Property,0.0,Juvenile
2023,Modoc,Male,Asian/other,Property,0.0,Juvenile
2023,Mono,Male,Asian/other,Property,0.0,Juvenile
2023,Monterey,Male,Asian/other,Property,0.0,Juvenile
2023,Napa,Male,Asian/other,Property,0.0,Juvenile
2023,Nevada,Male,Asian/other,Property,1.0,Juvenile
2023,Orange,Male,Asian/other,Property,21.0,Juvenile
2023,Placer,Male,Asian/other,Property,4.0,Juvenile
2023,Plumas,Male,Asian/other,Property,0.0,Juvenile
2023,Riverside,Male,Asian/other,Property,0.0,Juvenile
2023,Sacramento,Male,Asian/other,Property,15.0,Juvenile
2023,San Benito,Male,Asian/other,Property,0.0,Juvenile
2023,San Bernard,Male,Asian/other,Property,2.0,Juvenile
2023,San Diego,Male,Asian/other,Property,3.0,Juvenile
2023,San Francis,Male,Asian/other,Property,14.87179487179487,Juvenile
2023,San Joaquin,Male,Asian/other,Property,20.0,Juvenile
2023,San Luis Ob,Male,Asian/other,Property,0.0,Juvenile
2023,San Mateo,Male,Asian/other,Property,6.0,Juvenile
2023,Santa Barba,Male,Asian/other,Property,2.0,Juvenile
2023,Santa Clara,Male,Asian/other,Property,10.0,Juvenile
2023,Santa Cruz,Male,Asian/other,Property,0.0,Juvenile
2023,Shasta,Male,Asian/other,Property,1.0,Juvenile
2023,Sierra,Male,Asian/other,Property,0.0,Juvenile
2023,Siskiyou,Male,Asian/other,Property,1.0,Juvenile
2023,Solano,Male,Asian/other,Property,4.0,Juvenile
2023,Sonoma,Male,Asian/other,Property,1.0,Juvenile
2023,Stanislaus,Male,Asian/other,Property,6.0,Juvenile
2023,Sutter,Male,Asian/other,Property,1.0,Juvenile
2023,Tehama,Male,Asian/other,Property,0.0,Juvenile
2023,Trinity,Male,Asian/other,Property,0.0,Juvenile
2023,Tulare,Male,Asian/other,Property,4.0,Juvenile
2023,Tuolumne,Male,Asian/other,Property,0.0,Juvenile
2023,Ventura,Male,Asian/other,Property,3.0,Juvenile
2023,Yolo,Male,Asian/other,Property,0.0,Juvenile
2023,Yuba,Male,Asian/other,Property,1.0,Juvenile
2023,Alameda,Male,White,Property,15.0,Juvenile
2023,Alpine,Male,White,Property,0.0,Juvenile
2023,Amador,Male,White,Property,0.0,Juvenile
2023,Butte,Male,White,Property,24.0,Juvenile
2023,Calaveras,Male,White,Property,2.0,Juvenile
2023,Colusa,Male,White,Property,0.0,Juvenile
2023,Contra Cost,Male,White,Property,16.0,Juvenile
2023,Del Norte,Male,White,Property,0.0,Juvenile
2023,El Dorado,Male,White,Property,8.0,Juvenile
2023,Fresno,Male,White,Property,17.0,Juvenile
2023,Glenn,Male,White,Property,1.0,Juvenile
2023,Humboldt,Male,White,Property,7.0,Juvenile
2023,Imperial,Male,White,Property,0.0,Juvenile
2023,Inyo,Male,White,Property,0.0,Juvenile
2023,Kern,Male,White,Property,54.0,Juvenile
2023,Kings,Male,White,Property,1.0,Juvenile
2023,Lake,Male,White,Property,3.0,Juvenile
2023,Lassen,Male,White,Property,0.0,Juvenile
2023,Los Angeles,Male,White,Property,43.0,Juvenile
2023,Madera,Male,White,Property,1.0,Juvenile
2023,Marin,Male,White,Property,3.0,Juvenile
2023,Mariposa,Male,White,Property,0.0,Juvenile
2023,Mendocino,Male,White,Property,4.0,Juvenile
2023,Merced,Male,White,Property,0.0,Juvenile
2023,Modoc,Male,White,Property,0.0,Juvenile
2023,Mono,Male,White,Property,0.0,Juvenile
2023,Monterey,Male,White,Property,0.0,Juvenile
2023,Napa,Male,White,Property,2.0,Juvenile
2023,Nevada,Male,White,Property,6.0,Juvenile
2023,Orange,Male,White,Property,24.0,Juvenile
2023,Placer,Male,White,Property,8.0,Juvenile
2023,Plumas,Male,White,Property,0.0,Juvenile
2023,Riverside,Male,White,Property,11.0,Juvenile
2023,Sacramento,Male,White,Property,61.0,Juvenile
2023,San Benito,Male,White,Property,0.0,Juvenile
2023,San Bernard,Male,White,Property,19.0,Juvenile
2023,San Diego,Male,White,Property,48.0,Juvenile
2023,San Francis,Male,White,Property,3.7179487179487176,Juvenile
2023,San Joaquin,Male,White,Property,27.0,Juvenile
2023,San Luis Ob,Male,White,Property,4.0,Juvenile
2023,San Mateo,Male,White,Property,8.0,Juvenile
2023,Santa Barba,Male,White,Property,12.0,Juvenile
2023,Santa Clara,Male,White,Property,13.0,Juvenile
2023,Santa Cruz,Male,White,Property,3.0,Juvenile
2023,Shasta,Male,White,Property,2.0,Juvenile
2023,Sierra,Male,White,Property,0.0,Juvenile
2023,Siskiyou,Male,White,Property,1.0,Juvenile
2023,Solano,Male,White,Property,13.0,Juvenile
2023,Sonoma,Male,White,Property,12.0,Juvenile
2023,Stanislaus,Male,White,Property,15.0,Juvenile
2023,Sutter,Male,White,Property,3.0,Juvenile
2023,Tehama,Male,White,Property,7.0,Juvenile
2023,Trinity,Male,White,Property,0.0,Juvenile
2023,Tulare,Male,White,Property,7.0,Juvenile
2023,Tuolumne,Male,White,Property,0.0,Juvenile
2023,Ventura,Male,White,Property,11.0,Juvenile
2023,Yolo,Male,White,Property,4.0,Juvenile
2023,Yuba,Male,White,Property,1.0,Juvenile
2017,Alameda,Female,Black,Drug,1.0,Juvenile
2017,Alpine,Female,Black,Drug,0.0,Juvenile
2017,Amador,Female,Black,Drug,0.0,Juvenile
2017,Butte,Female,Black,Drug,0.0,Juvenile
2017,Calaveras,Female,Black,Drug,0.0,Juvenile
2017,Colusa,Female,Black,Drug,0.0,Juvenile
2017,Contra Cost,Female,Black,Drug,0.0,Juvenile
2017,Del Norte,Female,Black,Drug,0.0,Juvenile
2017,El Dorado,Female,Black,Drug,0.0,Juvenile
2017,Fresno,Female,Black,Drug,0.0,Juvenile
2017,Glenn,Female,Black,Drug,0.0,Juvenile
2017,Humboldt,Female,Black,Drug,0.0,Juvenile
2017,Imperial,Female,Black,Drug,0.0,Juvenile
2017,Inyo,Female,Black,Drug,0.0,Juvenile
2017,Kern,Female,Black,Drug,0.0,Juvenile
2017,Kings,Female,Black,Drug,0.0,Juvenile
2017,Lake,Female,Black,Drug,0.0,Juvenile
2017,Lassen,Female,Black,Drug,0.0,Juvenile
2017,Los Angeles,Female,Black,Drug,2.0,Juvenile
2017,Madera,Female,Black,Drug,0.0,Juvenile
2017,Marin,Female,Black,Drug,0.0,Juvenile
2017,Mariposa,Female,Black,Drug,0.0,Juvenile
2017,Mendocino,Female,Black,Drug,0.0,Juvenile
2017,Merced,Female,Black,Drug,0.0,Juvenile
2017,Modoc,Female,Black,Drug,0.0,Juvenile
2017,Mono,Female,Black,Drug,0.0,Juvenile
2017,Monterey,Female,Black,Drug,0.0,Juvenile
2017,Napa,Female,Black,Drug,0.0,Juvenile
2017,Nevada,Female,Black,Drug,0.0,Juvenile
2017,Orange,Female,Black,Drug,0.0,Juvenile
2017,Placer,Female,Black,Drug,0.0,Juvenile
2017,Plumas,Female,Black,Drug,0.0,Juvenile
2017,Riverside,Female,Black,Drug,1.0,Juvenile
2017,Sacramento,Female,Black,Drug,0.0,Juvenile
2017,San Benito,Female,Black,Drug,0.0,Juvenile
2017,San Bernard,Female,Black,Drug,0.0,Juvenile
2017,San Diego,Female,Black,Drug,2.0,Juvenile
2017,San Francis,Female,Black,Drug,0.0,Juvenile
2017,San Joaquin,Female,Black,Drug,0.0,Juvenile
2017,San Luis Ob,Female,Black,Drug,0.0,Juvenile
2017,San Mateo,Female,Black,Drug,0.0,Juvenile
2017,Santa Barba,Female,Black,Drug,0.0,Juvenile
2017,Santa Clara,Female,Black,Drug,2.0,Juvenile
2017,Santa Cruz,Female,Black,Drug,0.0,Juvenile
2017,Shasta,Female,Black,Drug,0.0,Juvenile
2017,Sierra,Female,Black,Drug,0.0,Juvenile
2017,Siskiyou,Female,Black,Drug,0.0,Juvenile
2017,Solano,Female,Black,Drug,0.0,Juvenile
2017,Sonoma,Female,Black,Drug,0.0,Juvenile
2017,Stanislaus,Female,Black,Drug,0.0,Juvenile
2017,Sutter,Female,Black,Drug,0.0,Juvenile
2017,Tehama,Female,Black,Drug,0.0,Juvenile
2017,Trinity,Female,Black,Drug,0.0,Juvenile
2017,Tulare,Female,Black,Drug,0.0,Juvenile
2017,Tuolumne,Female,Black,Drug,0.0,Juvenile
2017,Ventura,Female,Black,Drug,0.0,Juvenile
2017,Yolo,Female,Black,Drug,0.0,Juvenile
2017,Yuba,Female,Black,Drug,0.0,Juvenile
2017,Alameda,Female,Latinx,Drug,0.0,Juvenile
2017,Alpine,Female,Latinx,Drug,0.0,Juvenile
2017,Amador,Female,Latinx,Drug,0.0,Juvenile
2017,Butte,Female,Latinx,Drug,0.0,Juvenile
2017,Calaveras,Female,Latinx,Drug,0.0,Juvenile
2017,Colusa,Female,Latinx,Drug,0.0,Juvenile
2017,Contra Cost,Female,Latinx,Drug,1.0,Juvenile
2017,Del Norte,Female,Latinx,Drug,0.0,Juvenile
2017,El Dorado,Female,Latinx,Drug,0.0,Juvenile
2017,Fresno,Female,Latinx,Drug,1.0,Juvenile
2017,Glenn,Female,Latinx,Drug,0.0,Juvenile
2017,Humboldt,Female,Latinx,Drug,0.0,Juvenile
2017,Imperial,Female,Latinx,Drug,1.0,Juvenile
2017,Inyo,Female,Latinx,Drug,0.0,Juvenile
2017,Kern,Female,Latinx,Drug,0.0,Juvenile
2017,Kings,Female,Latinx,Drug,1.0,Juvenile
2017,Lake,Female,Latinx,Drug,0.0,Juvenile
2017,Lassen,Female,Latinx,Drug,0.0,Juvenile
2017,Los Angeles,Female,Latinx,Drug,11.0,Juvenile
2017,Madera,Female,Latinx,Drug,0.0,Juvenile
2017,Marin,Female,Latinx,Drug,0.0,Juvenile
2017,Mariposa,Female,Latinx,Drug,0.0,Juvenile
2017,Mendocino,Female,Latinx,Drug,0.0,Juvenile
2017,Merced,Female,Latinx,Drug,1.0,Juvenile
2017,Modoc,Female,Latinx,Drug,0.0,Juvenile
2017,Mono,Female,Latinx,Drug,0.0,Juvenile
2017,Monterey,Female,Latinx,Drug,1.0,Juvenile
2017,Napa,Female,Latinx,Drug,0.0,Juvenile
2017,Nevada,Female,Latinx,Drug,0.0,Juvenile
2017,Orange,Female,Latinx,Drug,8.0,Juvenile
2017,Placer,Female,Latinx,Drug,0.0,Juvenile
2017,Plumas,Female,Latinx,Drug,0.0,Juvenile
2017,Riverside,Female,Latinx,Drug,3.0,Juvenile
2017,Sacramento,Female,Latinx,Drug,1.0,Juvenile
2017,San Benito,Female,Latinx,Drug,1.0,Juvenile
2017,San Bernard,Female,Latinx,Drug,1.0,Juvenile
2017,San Diego,Female,Latinx,Drug,3.0,Juvenile
2017,San Francis,Female,Latinx,Drug,0.0,Juvenile
2017,San Joaquin,Female,Latinx,Drug,0.0,Juvenile
2017,San Luis Ob,Female,Latinx,Drug,0.0,Juvenile
2017,San Mateo,Female,Latinx,Drug,3.0,Juvenile
2017,Santa Barba,Female,Latinx,Drug,1.0,Juvenile
2017,Santa Clara,Female,Latinx,Drug,7.0,Juvenile
2017,Santa Cruz,Female,Latinx,Drug,0.0,Juvenile
2017,Shasta,Female,Latinx,Drug,0.0,Juvenile
2017,Sierra,Female,Latinx,Drug,0.0,Juvenile
2017,Siskiyou,Female,Latinx,Drug,0.0,Juvenile
2017,Solano,Female,Latinx,Drug,0.0,Juvenile
2017,Sonoma,Female,Latinx,Drug,0.0,Juvenile
2017,Stanislaus,Female,Latinx,Drug,1.0,Juvenile
2017,Sutter,Female,Latinx,Drug,0.0,Juvenile
2017,Tehama,Female,Latinx,Drug,0.0,Juvenile
2017,Trinity,Female,Latinx,Drug,0.0,Juvenile
2017,Tulare,Female,Latinx,Drug,0.0,Juvenile
2017,Tuolumne,Female,Latinx,Drug,0.0,Juvenile
2017,Ventura,Female,Latinx,Drug,0.0,Juvenile
2017,Yolo,Female,Latinx,Drug,0.0,Juvenile
2017,Yuba,Female,Latinx,Drug,0.0,Juvenile
2017,Alameda,Female,Asian/other,Drug,1.0,Juvenile
2017,Alpine,Female,Asian/other,Drug,0.0,Juvenile
2017,Amador,Female,Asian/other,Drug,0.0,Juvenile
2017,Butte,Female,Asian/other,Drug,0.0,Juvenile
2017,Calaveras,Female,Asian/other,Drug,0.0,Juvenile
2017,Colusa,Female,Asian/other,Drug,0.0,Juvenile
2017,Contra Cost,Female,Asian/other,Drug,0.0,Juvenile
2017,Del Norte,Female,Asian/other,Drug,0.0,Juvenile
2017,El Dorado,Female,Asian/other,Drug,0.0,Juvenile
2017,Fresno,Female,Asian/other,Drug,0.0,Juvenile
2017,Glenn,Female,Asian/other,Drug,0.0,Juvenile
2017,Humboldt,Female,Asian/other,Drug,1.0,Juvenile
2017,Imperial,Female,Asian/other,Drug,0.0,Juvenile
2017,Inyo,Female,Asian/other,Drug,0.0,Juvenile
2017,Kern,Female,Asian/other,Drug,0.0,Juvenile
2017,Kings,Female,Asian/other,Drug,0.0,Juvenile
2017,Lake,Female,Asian/other,Drug,0.0,Juvenile
2017,Lassen,Female,Asian/other,Drug,0.0,Juvenile
2017,Los Angeles,Female,Asian/other,Drug,2.0,Juvenile
2017,Madera,Female,Asian/other,Drug,0.0,Juvenile
2017,Marin,Female,Asian/other,Drug,0.0,Juvenile
2017,Mariposa,Female,Asian/other,Drug,0.0,Juvenile
2017,Mendocino,Female,Asian/other,Drug,1.0,Juvenile
2017,Merced,Female,Asian/other,Drug,0.0,Juvenile
2017,Modoc,Female,Asian/other,Drug,0.0,Juvenile
2017,Mono,Female,Asian/other,Drug,0.0,Juvenile
2017,Monterey,Female,Asian/other,Drug,0.0,Juvenile
2017,Napa,Female,Asian/other,Drug,0.0,Juvenile
2017,Nevada,Female,Asian/other,Drug,0.0,Juvenile
2017,Orange,Female,Asian/other,Drug,0.0,Juvenile
